URN,Crime.committed,Call.to.police,CSI.visit.starts,CSI.vist.ends,Data.input.begins,Data.input.ends,Van.picks.up.sample,Sample.arrives.at.lab,Sample.prep.begins,Sample.prep.ends,Enter.collect,Exit.Weds.collect,Enter.Weds.DNA.machine,Exit.Friday.collection,Enter.Friday.DNA.machine,Exit.Weds.DNA.machine,Enter.validation.process,Exit.Friday.DNA.machine,Enter.validation.process2,Exit.validation,Enter.ID.database
48,4088.998009,4088.998009,4900.698001,4960.742925,5220,5280,5280,5409.015506,6372.076198,6400.841062,6400.841062,,,,,6520.841062,6647.608195,,,10564.62614,10564.62614
49,4202.659587,4202.659587,4914.487411,4983.523257,5220,5280,5280,5409.015506,6400.841062,6421.465472,6567.452138,,,,,6687.452138,10564.62614,,,10584.15186,10584.15186
50,4218.591995,4218.591995,4931.69844,5000.592249,5220,5280,5280,5409.015506,6421.465472,6445.480239,6567.452138,,,,,6687.452138,10584.15186,,,10603.65472,10603.65472
51,4369.856747,4369.856747,4960.742925,5025.345745,5220,5280,5280,5409.015506,6445.480239,6457.285874,6567.452138,,,,,6687.452138,10603.65472,,,10622.21336,10622.21336
52,4420.251721,4420.251721,4983.523257,5039.972367,5220,5280,5280,5409.015506,6457.285874,6479.121164,6567.452138,,,,,6687.452138,10622.21336,,,10638.04518,10638.04518
53,4486.029849,4486.029849,5000.592249,5067.550785,5220,5280,5280,5409.015506,6479.121164,6495.880689,6567.452138,,,,,6687.452138,10638.04518,,,10657.18298,10657.18298
54,4530.565681,4530.565681,5025.345745,5083.899245,5220,5280,5280,5409.015506,6495.880689,6523.138304,6567.452138,,,,,6687.452138,10657.18298,,,10673.64623,10673.64623
55,4709.669864,4709.669864,5039.972367,5105.458508,5220,5280,5280,5409.015506,6523.138304,6547.256259,6567.452138,,,,,6687.452138,10673.64623,,,10692.43938,10692.43938
56,4815.379977,4815.379977,5067.550785,5133.184267,5220,5280,5280,5409.015506,6547.256259,6567.452138,6567.452138,,,,,6687.452138,10692.43938,,,10711.26963,10711.26963
57,4993.975514,4993.975514,5083.899245,5142.77294,5220,5280,5280,5409.015506,6567.452138,6581.552543,10643.26867,,,,,10763.26867,10763.26867,,,10779.84352,10779.84352
58,4999.783817,4999.783817,5105.458508,5166.630009,5220,5280,5280,5409.015506,6581.552543,6610.919046,10643.26867,,,,,10763.26867,10779.84352,,,10797.29383,10797.29383
59,5009.891819,5009.891819,5133.184267,5188.766197,5220,5280,5280,5409.015506,6610.919046,6621.178115,10643.26867,,,,,10763.26867,10797.29383,,,10812.91698,10812.91698
60,5022.109259,5022.109259,5142.77294,5202.475169,5220,5280,5280,5409.015506,6621.178115,6642.934042,10643.26867,,,,,10763.26867,10812.91698,,,10829.79965,10829.79965
61,5041.691786,5041.691786,5166.630009,6250.99681,6660,6720,6720,6839.557136,10560,10580.52847,10643.26867,,,,,10763.26867,10829.79965,,,10848.29212,10848.29212
62,5096.039573,5096.039573,5188.766197,6265.955603,6660,6720,6720,6839.557136,10580.52847,10596.95184,10643.26867,,,,,10763.26867,10848.29212,,,10864.32587,10864.32587
63,5153.34758,5153.34758,5202.475169,6282.7427,6660,6720,6720,6839.557136,10596.95184,10625.96454,10643.26867,,,,,10763.26867,10864.32587,,,10881.43193,10881.43193
64,5174.142394,5174.142394,6250.99681,6302.864254,6660,6720,6720,6839.557136,10625.96454,10643.26867,10643.26867,,,,,10763.26867,10881.43193,,,10896.50167,10896.50167
65,5186.840755,5186.840755,6265.955603,6328.746447,6660,6720,6720,6839.557136,10643.26867,10672.60651,10817.54696,,,,,10937.54696,10937.54696,,,10955.55945,10955.55945
66,5276.939733,5276.939733,6282.7427,6335.617498,6660,6720,6720,6839.557136,10672.60651,10699.25816,10817.54696,,,,,10937.54696,10955.55945,,,10970.72474,10970.72474
67,5355.050966,5355.050966,6302.864254,6367.127492,6660,6720,6720,6839.557136,10699.25816,10724.51881,10817.54696,,,,,10937.54696,10970.72474,,,12009.1877,12009.1877
68,5399.718509,5399.718509,6328.746447,6384.039196,6660,6720,6720,6839.557136,10724.51881,10739.59163,10817.54696,,,,,10937.54696,12009.1877,,,12024.74796,12024.74796
69,5487.588332,5487.588332,6335.617498,6387.116414,6660,6720,6720,6839.557136,10739.59163,10755.39794,10817.54696,,,,,10937.54696,12024.74796,,,12039.79289,12039.79289
70,5694.828841,5694.828841,6367.127492,6431.435926,6660,6720,6720,6839.557136,10755.39794,10777.41944,10817.54696,,,,,10937.54696,12039.79289,,,12058.26877,12058.26877
71,5746.197107,5746.197107,6384.039196,6444.04594,6660,6720,6720,6839.557136,10777.41944,10789.17841,10817.54696,,,,,10937.54696,12058.26877,,,12075.27146,12075.27146
72,5799.151174,5799.151174,6387.116414,6455.51331,6660,6720,6720,6839.557136,10789.17841,10817.54696,10817.54696,,,,,10937.54696,12075.27146,,,12094.69012,12094.69012
73,6043.110969,6043.110969,6431.435926,6489.383627,6660,6720,6720,6839.557136,10817.54696,10846.64547,10979.99927,,,,,11099.99927,12094.69012,,,12110.95344,12110.95344
74,6099.558029,6099.558029,6444.04594,6515.577772,6660,6720,6720,6839.557136,10846.64547,10863.16062,10979.99927,,,,,11099.99927,12110.95344,,,12130.79306,12130.79306
75,6170.893453,6170.893453,6455.51331,6519.486699,6660,6720,6720,6839.557136,10863.16062,10877.37545,10979.99927,,,,,11099.99927,12130.79306,,,12149.17191,12149.17191
76,6200.974065,6200.974065,6489.383627,6541.353561,6660,6720,6720,6839.557136,10877.37545,10897.08207,10979.99927,,,,,11099.99927,12149.17191,,,12164.24952,12164.24952
77,6220.033439,6220.033439,6515.577772,6579.640791,6660,6720,6720,6839.557136,10897.08207,10923.77052,10979.99927,,,,,11099.99927,12164.24952,,,12182.65462,12182.65462
78,6246.103519,6246.103519,6519.486699,6588.766457,6660,6720,6720,6839.557136,10923.77052,10940.76055,10979.99927,,,,,11099.99927,12182.65462,,,12202.21834,12202.21834
79,6247.05215,6247.05215,6541.353561,6598.34159,6660,6720,6720,6839.557136,10940.76055,10960.11223,10979.99927,,,,,11099.99927,12202.21834,,,12218.19499,12218.19499
80,6312.655324,6312.655324,6579.640791,6640.838909,6660,6720,6720,6839.557136,10960.11223,10979.99927,10979.99927,,,,,11099.99927,12218.19499,,,12235.6551,12235.6551
81,6475.62832,6475.62832,6588.766457,10560.08442,10980,11040,11040,11149.72618,12023.48847,12041.06529,12147.98904,,,,,12267.98904,12287.80828,,,12304.62188,12304.62188
82,6548.625307,6548.625307,6598.34159,6657.864209,6660,6720,6720,6839.557136,10979.99927,12023.48847,12147.98904,,,,,12267.98904,12267.98904,,,12287.80828,12287.80828
83,6674.568052,6674.568052,10560,10618.59253,10980,11040,11040,11149.72618,12051.71559,12077.16491,12147.98904,,,,,12267.98904,12321.09851,,,12339.08368,12339.08368
84,6703.183788,6703.183788,10560,10622.70723,10980,11040,11040,11149.72618,12077.16491,12090.04192,12147.98904,,,,,12267.98904,12339.08368,,,12355.51636,12355.51636
85,6752.332075,6752.332075,10560.08442,10618.5481,10980,11040,11040,11149.72618,12041.06529,12051.71559,12147.98904,,,,,12267.98904,12304.62188,,,12321.09851,12321.09851
86,6756.689815,6756.689815,10618.5481,10685.4842,10980,11040,11040,11149.72618,12125.04532,12147.98904,12147.98904,,,,,12267.98904,12390.54126,,,12407.48313,12407.48313
87,6889.537778,6889.537778,10618.59253,10675.27057,10980,11040,11040,11149.72618,12090.04192,12103.59237,12147.98904,,,,,12267.98904,12355.51636,,,12374.64934,12374.64934
88,6914.835078,6914.835078,10622.70723,10682.56082,10980,11040,11040,11149.72618,12103.59237,12125.04532,12147.98904,,,,,12267.98904,12374.64934,,,12390.54126,12390.54126
89,6932.090458,6932.090458,10675.27057,10744.51089,10980,11040,11040,11149.72618,12195.39762,12215.5161,12309.36827,,,,,12429.36827,13475.72551,,,13492.35158,13492.35158
90,7131.35104,7131.35104,10682.56082,10740.20224,10980,11040,11040,11149.72618,12147.98904,12169.78662,12309.36827,,,,,12429.36827,13440,,,13459.55768,13459.55768
91,7143.785624,7143.785624,10685.4842,10744.50104,10980,11040,11040,11149.72618,12169.78662,12195.39762,12309.36827,,,,,12429.36827,13459.55768,,,13475.72551,13475.72551
92,7248.734684,7248.734684,10740.20224,10797.15128,10980,11040,11040,11149.72618,12215.5161,12228.97252,12309.36827,,,,,12429.36827,13492.35158,,,13508.31736,13508.31736
93,7327.706702,7327.706702,10744.50104,10811.81247,10980,11040,11040,11149.72618,12256.11424,12266.62664,12309.36827,,,,,12429.36827,13527.52917,,,13543.48315,13543.48315
94,7382.954665,7382.954665,10744.51089,10801.41733,10980,11040,11040,11149.72618,12228.97252,12256.11424,12309.36827,,,,,12429.36827,13508.31736,,,13527.52917,13527.52917
95,7525.75611,7525.75611,10797.15128,10858.04856,10980,11040,11040,11149.72618,12266.62664,12293.54223,12309.36827,,,,,12429.36827,13543.48315,,,13560.83133,13560.83133
96,7639.849086,7639.849086,10801.41733,10870.95698,10980,11040,11040,11149.72618,12293.54223,12309.36827,12309.36827,,,,,12429.36827,13560.83133,,,13580.43379,13580.43379
97,7836.850541,7836.850541,10811.81247,10874.18073,10980,11040,11040,11149.72618,12309.36827,12334.94645,13501.27687,,,,,13621.27687,13621.27687,,,13639.14939,13639.14939
98,7866.811739,7866.811739,10858.04856,10922.01729,10980,11040,11040,11149.72618,12334.94645,12353.92271,13501.27687,,,,,13621.27687,13639.14939,,,13657.52687,13657.52687
99,7938.545704,7938.545704,10870.95698,10936.2066,10980,11040,11040,11149.72618,12381.26466,12393.25379,13501.27687,,,,,13621.27687,13676.25927,,,13692.45137,13692.45137
100,8055.661668,8055.661668,10874.18073,10931.90114,10980,11040,11040,11149.72618,12353.92271,12381.26466,13501.27687,,,,,13621.27687,13657.52687,,,13676.25927,13676.25927
101,8314.681988,8314.681988,10922.01729,10978.491,10980,11040,11040,11149.72618,12393.25379,12407.28468,13501.27687,,,,,13621.27687,13692.45137,,,13708.28955,13708.28955
102,8379.883829,8379.883829,10931.90114,12011.03136,12420,12480,12480,12595.25627,13440,13466.82832,13501.27687,,,,,13621.27687,13708.28955,,,13724.95677,13724.95677
103,8398.421531,8398.421531,10936.2066,12024.2701,12420,12480,12480,12595.25627,13466.82832,13478.38484,13501.27687,,,,,13621.27687,13724.95677,,,13744.31523,13744.31523
104,8408.58841,8408.58841,10978.491,12067.74575,12420,12480,12480,12595.25627,13501.27687,13524.26519,13675.67783,,,,,13795.67783,13795.67783,,,13811.29523,13811.29523
105,8436.679337,8436.679337,12011.03136,12066.58746,12420,12480,12480,12595.25627,13478.38484,13501.27687,13501.27687,,,,,13621.27687,13744.31523,,,13763.87513,13763.87513
106,8708.450562,8708.450562,12024.2701,12090.73695,12420,12480,12480,12595.25627,13524.26519,13534.56028,13675.67783,,,,,13795.67783,13811.29523,,,13830.32437,13830.32437
107,8888.900422,8888.900422,12066.58746,12127.41081,12420,12480,12480,12595.25627,13534.56028,13549.17309,13675.67783,,,,,13795.67783,13830.32437,,,13847.64467,13847.64467
108,9201.514763,9201.514763,12067.74575,12135.22825,12420,12480,12480,12595.25627,13549.17309,13577.57969,13675.67783,,,,,13795.67783,13847.64467,,,14886.89117,14886.89117
109,9205.588284,9205.588284,12090.73695,12157.15764,12420,12480,12480,12595.25627,13577.57969,13607.41201,13675.67783,,,,,13795.67783,14886.89117,,,14905.90977,14905.90977
110,9319.621434,9319.621434,12127.41081,12192.85083,12420,12480,12480,12595.25627,13607.41201,13628.81017,13675.67783,,,,,13795.67783,14905.90977,,,14924.6912,14924.6912
111,9499.417664,9499.417664,12135.22825,12203.18977,12420,12480,12480,12595.25627,13628.81017,13645.99037,13675.67783,,,,,13795.67783,14924.6912,,,14944.03066,14944.03066
112,9541.450805,9541.450805,12157.15764,12220.74312,12420,12480,12480,12595.25627,13645.99037,13675.67783,13675.67783,,,,,13795.67783,14944.03066,,,14962.29344,14962.29344
113,9565.758783,9565.758783,12192.85083,12252.49864,12420,12480,12480,12595.25627,13675.67783,13700.05185,13832.35814,,,,,13952.35814,14962.29344,,,14979.15505,14979.15505
114,9582.505049,9582.505049,12203.18977,12264.77353,12420,12480,12480,12595.25627,13700.05185,13724.43545,13832.35814,,,,,13952.35814,14979.15505,,,14996.75511,14996.75511
115,9596.956855,9596.956855,12220.74312,12275.38201,12420,12480,12480,12595.25627,13724.43545,13735.87668,13832.35814,,,,,13952.35814,14996.75511,,,15012.18549,15012.18549
116,9630.862403,9630.862403,12252.49864,12317.26454,12420,12480,12480,12595.25627,13735.87668,13753.2847,13832.35814,,,,,13952.35814,15012.18549,,,15030.789,15030.789
117,9641.947598,9641.947598,12264.77353,12326.03445,12420,12480,12480,12595.25627,13753.2847,13777.06895,13832.35814,,,,,13952.35814,15030.789,,,15048.27217,15048.27217
118,9662.636564,9662.636564,12275.38201,12337.34578,12420,12480,12480,12595.25627,13777.06895,13796.19303,13832.35814,,,,,13952.35814,15048.27217,,,15066.00627,15066.00627
119,10104.83493,10104.83493,12317.26454,12381.35884,12420,12480,12480,12595.25627,13796.19303,13818.04512,13832.35814,,,,,13952.35814,15066.00627,,,15084.42048,15084.42048
120,10255.69889,10255.69889,12326.03445,12383.11984,12420,12480,12480,12595.25627,13818.04512,13832.35814,13832.35814,,,,,13952.35814,15084.42048,,,15100.42453,15100.42453
121,10336.35257,10336.35257,12337.34578,12395.88511,12420,12480,12480,12595.25627,13832.35814,13851.46412,15023.6249,,,,,15143.6249,15143.6249,,,15160.0833,15160.0833
122,10476.2444,10476.2444,12381.35884,13455.23181,13860,13920,13920,14040.73284,14880,14902.43115,15023.6249,,,,,15143.6249,15160.0833,,,15175.3833,15175.3833
123,10503.09184,10503.09184,12383.11984,13468.74503,13860,13920,13920,14040.73284,14902.43115,14917.88499,15023.6249,,,,,15143.6249,15175.3833,,,15194.21147,15194.21147
124,10514.30733,10514.30733,12395.88511,13475.03592,13860,13920,13920,14040.73284,14917.88499,14943.40988,15023.6249,,,,,15143.6249,15194.21147,,,15210.88622,15210.88622
125,10629.49598,10629.49598,13455.23181,13513.00937,13860,13920,13920,14040.73284,14943.40988,14963.94618,15023.6249,,,,,15143.6249,15210.88622,,,15227.09603,15227.09603
126,10639.35119,10639.35119,13468.74503,13531.54218,13860,13920,13920,14040.73284,14963.94618,14987.1613,15023.6249,,,,,15143.6249,15227.09603,,,15245.11057,15245.11057
127,10705.16923,10705.16923,13475.03592,13535.10441,13860,13920,13920,14040.73284,14987.1613,15008.58335,15023.6249,,,,,15143.6249,15245.11057,,,15262.1379,15262.1379
128,10784.7756,10784.7756,13513.00937,13587.54237,13860,13920,13920,14040.73284,15023.6249,15037.29037,15160.21104,,,,,15280.21104,15282.135,,,15297.56093,15297.56093
129,10837.37224,10837.37224,13531.54218,13586.157,13860,13920,13920,14040.73284,15008.58335,15023.6249,15023.6249,,,,,15143.6249,15262.1379,,,15282.135,15282.135
130,10929.85454,10929.85454,13535.10441,13595.04291,13860,13920,13920,14040.73284,15037.29037,15049.72049,15160.21104,,,,,15280.21104,15297.56093,,,16334.5364,16334.5364
131,10940.0339,10940.0339,13586.157,13641.28334,13860,13920,13920,14040.73284,15049.72049,15074.26261,15160.21104,,,,,15280.21104,16334.5364,,,16350.06199,16350.06199
132,10960.3106,10960.3106,13587.54237,13648.62196,13860,13920,13920,14040.73284,15074.26261,15086.12576,15160.21104,,,,,15280.21104,16350.06199,,,16367.47829,16367.47829
133,11035.52013,11035.52013,13595.04291,13663.68743,13860,13920,13920,14040.73284,15086.12576,15109.98616,15160.21104,,,,,15280.21104,16367.47829,,,16386.93973,16386.93973
134,11132.83764,11132.83764,13641.28334,13705.15721,13860,13920,13920,14040.73284,15109.98616,15123.72804,15160.21104,,,,,15280.21104,16386.93973,,,16405.28918,16405.28918
135,11266.10019,11266.10019,13648.62196,13705.22801,13860,13920,13920,14040.73284,15123.72804,15146.02588,15160.21104,,,,,15280.21104,16405.28918,,,16421.16198,16421.16198
136,11304.92563,11304.92563,13663.68743,13730.08992,13860,13920,13920,14040.73284,15146.02588,15160.21104,15160.21104,,,,,15280.21104,16421.16198,,,16440.17642,16440.17642
137,11722.74701,11722.74701,13705.15721,13772.12853,13860,13920,13920,14040.73284,15171.19136,15197.04689,16380,,,,,16500,16519.14054,,,16536.21713,16536.21713
138,11725.25564,11725.25564,13705.22801,13765.42072,13860,13920,13920,14040.73284,15160.21104,15171.19136,16380,,,,,16500,16500,,,16519.14054,16519.14054
139,11915.45486,11915.45486,13730.08992,13785.6349,13860,13920,13920,14040.73284,15197.04689,15217.3078,16380,,,,,16500,16536.21713,,,16551.83206,16551.83206
140,12103.04972,12103.04972,13765.42072,13820.41413,13860,13920,13920,14040.73284,15217.3078,15242.4032,16380,,,,,16500,16551.83206,,,16567.33075,16567.33075
141,12195.58303,12195.58303,13772.12853,13831.17165,13860,13920,13920,14040.73284,15242.4032,15264.01496,16380,,,,,16500,16567.33075,,,16583.96631,16583.96631
142,12223.75437,12223.75437,13785.6349,13842.53029,13860,13920,13920,14040.73284,15264.01496,15276.45619,16380,,,,,16500,16583.96631,,,16599.91723,16599.91723
143,12270.12605,12270.12605,13820.41413,14900.75327,15300,15360,15360,15486.75563,16320,16345.46849,16380,,,,,16500,16599.91723,,,16617.05136,16617.05136
144,12332.18084,12332.18084,13831.17165,14920.6192,15300,15360,15360,15486.75563,16345.46849,16363.68097,16380,,,,,16500,16617.05136,,,16636.64029,16636.64029
145,12383.98023,12383.98023,13842.53029,14926.38123,15300,15360,15360,15486.75563,16363.68097,16374.69178,16500,,,,,16620,16636.64029,,,16654.98294,16654.98294
146,12397.90262,12397.90262,14900.75327,14970.90293,15300,15360,15360,15486.75563,16374.69178,16395.28655,16500,,,,,16620,16654.98294,,,16674.66926,16674.66926
147,12473.72663,12473.72663,14920.6192,14979.03167,15300,15360,15360,15486.75563,16395.28655,16417.76335,16500,,,,,16620,16674.66926,,,16691.08466,16691.08466
148,12570.61281,12570.61281,14926.38123,14986.47969,15300,15360,15360,15486.75563,16417.76335,16434.46643,16500,,,,,16620,16691.08466,,,16708.12391,16708.12391
149,12606.21536,12606.21536,14970.90293,15027.70865,15300,15360,15360,15486.75563,16434.46643,16446.40617,16500,,,,,16620,16708.12391,,,16724.05027,16724.05027
150,12746.93254,12746.93254,14979.03167,15050.42973,15300,15360,15360,15486.75563,16460.17716,16481.95492,16500,,,,,16620,20643.87728,,,20659.91442,20659.91442
151,12822.83668,12822.83668,14986.47969,15043.68084,15300,15360,15360,15486.75563,16446.40617,16460.17716,16500,,,,,16620,16724.05027,,,20643.87728,20643.87728
152,12926.03214,12926.03214,15027.70865,15093.13303,15300,15360,15360,15486.75563,16481.95492,16496.07072,16500,,,,,16620,20659.91442,,,20678.69185,20678.69185
153,13072.68937,13072.68937,15043.68084,15106.29672,15300,15360,15360,15486.75563,16496.07072,16508.65638,16620,,,,,16740,20678.69185,,,20696.64696,20696.64696
154,13084.0948,13084.0948,15050.42973,15112.04779,15300,15360,15360,15486.75563,16508.65638,16518.78363,16620,,,,,16740,20696.64696,,,20714.25928,20714.25928
