URN,Crime.committed,Call.to.police,CSI.visit.starts,CSI.vist.ends,Data.input.begins,Data.input.ends,Van.picks.up.sample,Sample.arrives.at.lab,Sample.prep.begins,Sample.prep.ends,Enter.collect,Exit.Weds.collect,Enter.Weds.DNA.machine,Exit.Friday.collection,Enter.Friday.DNA.machine,Exit.Weds.DNA.machine,Enter.validation.process,Exit.Friday.DNA.machine,Enter.validation.process2,Exit.validation,Enter.ID.database
75,6170.893453,6170.893453,6381.703015,,,6458.650317,6481.408252,6556.63499,10579.16317,10593.37799,10696.00182,,,,,10816.00182,10852.10476,,,10870.48361,10870.48361
76,6200.974065,6200.974065,6389.267618,,,6456.02958,6481.408252,6556.63499,10562.64801,10579.16317,10696.00182,,,,,10816.00182,10832.26514,,,10852.10476,10852.10476
77,6220.033439,6220.033439,6389.911753,,,6466.924512,6481.408252,6556.63499,10613.08462,10639.77307,10696.00182,,,,,10816.00182,10885.56123,,,10903.96633,10903.96633
78,6246.103519,6246.103519,6456.02958,,,6536.852105,6556.63499,6653.225395,10656.76309,10676.11477,10696.00182,,,,,10816.00182,10923.53004,,,10939.50669,10939.50669
79,6247.05215,6247.05215,6458.650317,,,6529.900601,6556.63499,6653.225395,10639.77307,10656.76309,10696.00182,,,,,10816.00182,10903.96633,,,10923.53004,10923.53004
80,6312.655324,6312.655324,6462.75818,,,6537.678074,6556.63499,6653.225395,10676.11477,10696.00182,10696.00182,,,,,10816.00182,10939.50669,,,10956.9668,10956.9668
81,6475.62832,6475.62832,6475.62832,,,6557.939343,6653.225395,10583.64457,10696.00182,10719.49101,10894.638,,,,,11014.638,12000,,,12019.81924,12019.81924
82,6548.625307,6548.625307,6548.625307,,,6622.142596,6653.225395,10583.64457,10719.49101,10737.06783,10894.638,,,,,11014.638,12019.81924,,,12036.63284,12036.63284
83,6674.568052,6674.568052,6674.568052,,,10587.25344,10587.25344,10706.02392,10737.06783,10747.71813,10894.638,,,,,11014.638,12036.63284,,,12053.10947,12053.10947
84,6703.183788,6703.183788,6703.183788,,,10619.20642,10706.02392,10798.36454,10798.36454,10823.81386,10894.638,,,,,11014.638,12053.10947,,,12071.09464,12071.09464
85,6752.332075,6752.332075,10560,,,10632.57014,10706.02392,10798.36454,10823.81386,10836.69087,10894.638,,,,,11014.638,12071.09464,,,12087.52732,12087.52732
86,6756.689815,6756.689815,10560,,,10639.11096,10706.02392,10798.36454,10836.69087,10850.24132,10894.638,,,,,11014.638,12087.52732,,,12106.6603,12106.6603
87,6889.537778,6889.537778,10587.25344,,,10658.22646,10706.02392,10798.36454,10850.24132,10871.69428,10894.638,,,,,11014.638,12106.6603,,,12122.55222,12122.55222
88,6914.835078,6914.835078,10619.20642,,,10693.01973,10706.02392,10798.36454,10871.69428,10894.638,10894.638,,,,,11014.638,12122.55222,,,12139.49409,12139.49409
89,6932.090458,6932.090458,10632.57014,,,10713.36387,10798.36454,10911.50593,10933.30351,10958.9145,12092.88516,,,,,12212.88516,12232.44284,,,12248.61067,12248.61067
90,7131.35104,7131.35104,10639.11096,,,10710.94566,10798.36454,10911.50593,10911.50593,10933.30351,12092.88516,,,,,12212.88516,12212.88516,,,12232.44284,12232.44284
91,7143.785624,7143.785624,10658.22646,,,10731.29137,10798.36454,10911.50593,10958.9145,10979.03299,12092.88516,,,,,12212.88516,12248.61067,,,12265.23674,12265.23674
92,7248.734684,7248.734684,10693.01973,,,10764.23514,10798.36454,10911.50593,10979.03299,12012.4894,12092.88516,,,,,12212.88516,12265.23674,,,12281.20252,12281.20252
93,7327.706702,7327.706702,10710.94566,,,10790.33072,10798.36454,10911.50593,12039.63113,12050.14353,12092.88516,,,,,12212.88516,12300.41433,,,12316.36831,12316.36831
94,7382.954665,7382.954665,10713.36387,,,10784.54118,10798.36454,10911.50593,12012.4894,12039.63113,12092.88516,,,,,12212.88516,12281.20252,,,12300.41433,12300.41433
95,7525.75611,7525.75611,10731.29137,,,10805.98298,10911.50593,10997.81036,12050.14353,12077.05912,12092.88516,,,,,12212.88516,12316.36831,,,12333.71649,12333.71649
96,7639.849086,7639.849086,10764.23514,,,10845.24746,10911.50593,10997.81036,12077.05912,12092.88516,12092.88516,,,,,12212.88516,12333.71649,,,12353.31895,12353.31895
97,7836.850541,7836.850541,10784.54118,,,10860.31626,10911.50593,10997.81036,12092.88516,12118.46334,12252.07844,,,,,12372.07844,12372.07844,,,12389.95096,12389.95096
98,7866.811739,7866.811739,10790.33072,,,10867.27461,10911.50593,10997.81036,12118.46334,12137.4396,12252.07844,,,,,12372.07844,12389.95096,,,12408.32844,12408.32844
99,7938.545704,7938.545704,10805.98298,,,10883.8623,10911.50593,10997.81036,12137.4396,12164.78154,12252.07844,,,,,12372.07844,12408.32844,,,13447.06084,13447.06084
100,8055.661668,8055.661668,10845.24746,,,10917.15281,10997.81036,12072.7722,12164.78154,12176.77068,12252.07844,,,,,12372.07844,13447.06084,,,13463.25293,13463.25293
101,8314.681988,8314.681988,10860.31626,,,10931.10653,10997.81036,12072.7722,12176.77068,12190.80157,12252.07844,,,,,12372.07844,13463.25293,,,13479.09111,13479.09111
102,8379.883829,8379.883829,10867.27461,,,10940.44093,10997.81036,12072.7722,12190.80157,12217.62989,12252.07844,,,,,12372.07844,13479.09111,,,13495.75833,13495.75833
103,8398.421531,8398.421531,10883.8623,,,10963.7966,10997.81036,12072.7722,12217.62989,12229.18641,12252.07844,,,,,12372.07844,13495.75833,,,13515.1168,13515.1168
104,8408.58841,8408.58841,10917.15281,,,10997.95707,12072.7722,12145.46146,12229.18641,12252.07844,12252.07844,,,,,12372.07844,13515.1168,,,13534.67669,13534.67669
105,8436.679337,8436.679337,10931.10653,,,11001.07605,12072.7722,12145.46146,12252.07844,12275.06675,13500,,,,,13620,13620,,,13635.6174,13635.6174
106,8708.450562,8708.450562,10940.44093,,,11019.20919,12072.7722,12145.46146,12275.06675,12285.36185,13500,,,,,13620,13635.6174,,,13654.64654,13654.64654
107,8888.900422,8888.900422,10963.7966,,,11038.43051,12072.7722,12145.46146,12285.36185,12299.97466,13500,,,,,13620,13654.64654,,,13671.96684,13671.96684
108,9201.514763,9201.514763,10997.95707,,,12037.46706,12072.7722,12145.46146,12299.97466,12328.38126,13500,,,,,13620,13671.96684,,,13691.21334,13691.21334
109,9205.588284,9205.588284,11001.07605,,,12039.81061,12072.7722,12145.46146,12328.38126,12358.21357,13500,,,,,13620,13691.21334,,,13710.23194,13710.23194
110,9319.621434,9319.621434,11019.20919,,,12057.22757,12072.7722,12145.46146,12358.21357,12379.61174,13500,,,,,13620,13710.23194,,,13729.01337,13729.01337
111,9499.417664,9499.417664,11038.43051,,,12078.29033,12145.46146,12215.13703,12379.61174,12396.79194,13500,,,,,13620,13729.01337,,,13748.35283,13748.35283
112,9541.450805,9541.450805,12037.46706,,,12114.13108,12145.46146,12215.13703,13446.47939,13470.85341,13620,,,,,13740,13766.61562,,,13783.47722,13783.47722
113,9565.758783,9565.758783,12039.81061,,,12113.43987,12145.46146,12215.13703,12396.79194,13446.47939,13500,,,,,13620,13748.35283,,,13766.61562,13766.61562
114,9582.505049,9582.505049,12057.22757,,,12132.42974,12145.46146,12215.13703,13470.85341,13495.23701,13620,,,,,13740,13783.47722,,,13801.07728,13801.07728
115,9596.956855,9596.956855,12078.29033,,,12147.43947,12215.13703,12287.22782,13495.23701,13506.67825,13620,,,,,13740,13801.07728,,,13816.50767,13816.50767
116,9630.862403,9630.862403,12113.43987,,,12190.96595,12215.13703,12287.22782,13524.08627,13547.87052,13620,,,,,13740,13835.11118,,,13852.59434,13852.59434
117,9641.947598,9641.947598,12114.13108,,,12189.09736,12215.13703,12287.22782,13506.67825,13524.08627,13620,,,,,13740,13816.50767,,,13835.11118,13835.11118
118,9662.636564,9662.636564,12132.42974,,,12207.90943,12215.13703,12287.22782,13547.87052,13566.9946,13620,,,,,13740,13852.59434,,,14890.32844,14890.32844
119,10104.83493,10104.83493,12147.43947,,,12224.47507,12287.22782,12392.49924,13566.9946,13588.84669,13620,,,,,13740,14890.32844,,,14908.74265,14908.74265
120,10255.69889,10255.69889,12189.09736,,,12260.43472,12287.22782,12392.49924,13588.84669,13603.15971,13620,,,,,13740,14908.74265,,,14924.7467,14924.7467
121,10336.35257,10336.35257,12190.96595,,,12263.60375,12287.22782,12392.49924,13603.15971,13622.26568,13765.89058,,,,,13885.89058,14924.7467,,,14941.2051,14941.2051
122,10476.2444,10476.2444,12207.90943,,,12276.37352,12287.22782,12392.49924,13622.26568,13644.69684,13765.89058,,,,,13885.89058,14941.2051,,,14956.5051,14956.5051
123,10503.09184,10503.09184,12224.47507,,,12302.62868,12392.49924,12452.62939,13644.69684,13660.15068,13765.89058,,,,,13885.89058,14956.5051,,,14975.33327,14975.33327
124,10514.30733,10514.30733,12260.43472,,,12333.61945,12392.49924,12452.62939,13660.15068,13685.67556,13765.89058,,,,,13885.89058,14975.33327,,,14992.00802,14992.00802
125,10629.49598,10629.49598,12263.60375,,,12335.56021,12392.49924,12452.62939,13685.67556,13706.21186,13765.89058,,,,,13885.89058,14992.00802,,,15008.21783,15008.21783
126,10639.35119,10639.35119,12276.37352,,,12352.46182,12392.49924,12452.62939,13706.21186,13729.42698,13765.89058,,,,,13885.89058,15008.21783,,,15026.23237,15026.23237
127,10705.16923,10705.16923,12302.62868,,,12376.63386,12392.49924,12452.62939,13729.42698,13750.84904,13765.89058,,,,,13885.89058,15026.23237,,,15043.2597,15043.2597
128,10784.7756,10784.7756,12333.61945,,,12418.27839,12452.62939,13503.99376,13765.89058,13779.55605,14940,,,,,15060,15063.25679,,,15078.68273,15078.68273
129,10837.37224,10837.37224,12335.56021,,,12404.68783,12452.62939,13503.99376,13750.84904,13765.89058,13765.89058,,,,,13885.89058,15043.2597,,,15063.25679,15063.25679
130,10929.85454,10929.85454,12352.46182,,,12426.35108,12452.62939,13503.99376,13779.55605,13791.98617,14940,,,,,15060,15078.68273,,,15095.6582,15095.6582
131,10940.0339,10940.0339,12376.63386,,,12446.219,12452.62939,13503.99376,13791.98617,13816.52829,14940,,,,,15060,15095.6582,,,15111.18379,15111.18379
132,10960.3106,10960.3106,12404.68783,,,12479.519,13503.99376,13572.04794,13816.52829,13828.39144,14940,,,,,15060,15111.18379,,,15128.60008,15128.60008
133,11035.52013,11035.52013,12418.27839,,,13458.63701,13503.99376,13572.04794,13828.39144,13852.25185,14940,,,,,15060,15128.60008,,,15148.06152,15148.06152
134,11132.83764,11132.83764,12426.35108,,,13463.22571,13503.99376,13572.04794,13852.25185,14885.99372,14940,,,,,15060,15148.06152,,,15166.41098,15166.41098
135,11266.10019,11266.10019,12446.219,,,13477.12763,13503.99376,13572.04794,14885.99372,14908.29157,14940,,,,,15060,15166.41098,,,15182.28378,15182.28378
136,11304.92563,11304.92563,12479.519,,,13518.24026,13572.04794,13660.22161,14908.29157,14922.47673,14940,,,,,15060,15182.28378,,,15201.29821,15201.29821
137,11722.74701,11722.74701,13458.63701,,,13537.77369,13572.04794,13660.22161,14933.45704,14959.31258,15082.40283,,,,,15202.40283,15221.54337,,,15238.61996,15238.61996
138,11725.25564,11725.25564,13463.22571,,,13537.33963,13572.04794,13660.22161,14922.47673,14933.45704,15082.40283,,,,,15202.40283,15202.40283,,,15221.54337,15221.54337
139,11915.45486,11915.45486,13477.12763,,,13547.08721,13572.04794,13660.22161,14959.31258,14979.57348,15082.40283,,,,,15202.40283,15238.61996,,,15254.2349,15254.2349
140,12103.04972,12103.04972,13518.24026,,,13587.70651,13660.22161,13777.73069,14979.57348,15004.66888,15082.40283,,,,,15202.40283,15254.2349,,,15269.73358,15269.73358
141,12195.58303,12195.58303,13537.33963,,,13610.42804,13660.22161,13777.73069,15026.28064,15038.72187,15082.40283,,,,,15202.40283,15286.36914,,,16322.32007,16322.32007
142,12223.75437,12223.75437,13537.77369,,,13608.94112,13660.22161,13777.73069,15004.66888,15026.28064,15082.40283,,,,,15202.40283,15269.73358,,,15286.36914,15286.36914
143,12270.12605,12270.12605,13547.08721,,,13621.32652,13660.22161,13777.73069,15038.72187,15064.19036,15082.40283,,,,,15202.40283,16322.32007,,,16339.45419,16339.45419
144,12332.18084,12332.18084,13587.70651,,,13668.65158,13777.73069,13887.53558,15064.19036,15082.40283,15082.40283,,,,,15202.40283,16339.45419,,,16359.04313,16359.04313
145,12383.98023,12383.98023,13608.94112,,,13685.799,13777.73069,13887.53558,15082.40283,15093.41365,15214.79259,,,,,15334.79259,16359.04313,,,16377.38578,16377.38578
146,12397.90262,12397.90262,13610.42804,,,13691.88585,13777.73069,13887.53558,15093.41365,15114.00842,15214.79259,,,,,15334.79259,16377.38578,,,16397.0721,16397.0721
147,12473.72663,12473.72663,13621.32652,,,13693.85086,13777.73069,13887.53558,15114.00842,15136.48522,15214.79259,,,,,15334.79259,16397.0721,,,16413.48749,16413.48749
148,12570.61281,12570.61281,13668.65158,,,13742.6832,13777.73069,13887.53558,15136.48522,15153.1883,15214.79259,,,,,15334.79259,16413.48749,,,16430.52675,16430.52675
149,12606.21536,12606.21536,13685.799,,,13756.88622,13777.73069,13887.53558,15153.1883,15165.12804,15214.79259,,,,,15334.79259,16430.52675,,,16446.45311,16446.45311
150,12746.93254,12746.93254,13691.88585,,,13774.25536,13777.73069,13887.53558,15178.89903,15200.67679,15214.79259,,,,,15334.79259,16466.28012,,,16482.31725,16482.31725
151,12822.83668,12822.83668,13693.85086,,,13765.29177,13777.73069,13887.53558,15165.12804,15178.89903,15214.79259,,,,,15334.79259,16446.45311,,,16466.28012,16466.28012
152,12926.03214,12926.03214,13742.6832,,,13820.69015,13887.53558,14931.55653,15200.67679,15214.79259,15214.79259,,,,,15334.79259,16482.31725,,,16501.09468,16501.09468
153,13072.68937,13072.68937,13756.88622,,,13832.84214,13887.53558,14931.55653,15214.79259,15227.37824,16380,,,,,16500,16501.09468,,,16519.0498,16519.0498
154,13084.0948,13084.0948,13765.29177,,,13840.51898,13887.53558,14931.55653,15227.37824,15237.5055,16380,,,,,16500,16519.0498,,,16536.66211,16536.66211
155,13151.70419,13151.70419,13774.25536,,,13850.16027,13887.53558,14931.55653,15237.5055,15252.7721,16380,,,,,16500,16536.66211,,,16554.59409,16554.59409
156,13188.37689,13188.37689,13820.69015,,,13894.40136,14931.55653,15048.56089,15252.7721,15263.24077,16380,,,,,16500,16554.59409,,,16571.49122,16571.49122
157,13367.62936,13367.62936,13832.84214,,,13903.4966,14931.55653,15048.56089,15263.24077,15273.9896,16380,,,,,16500,16571.49122,,,16587.29055,16587.29055
