URN,Crime.committed,Call.to.police,CSI.visit.starts,CSI.vist.ends,Data.input.begins,Data.input.ends,Van.picks.up.sample,Sample.arrives.at.lab,Sample.prep.begins,Sample.prep.ends,Enter.collect,Exit.Weds.collect,Enter.Weds.DNA.machine,Exit.Friday.collection,Enter.Friday.DNA.machine,Exit.Weds.DNA.machine,Enter.validation.process,Exit.Friday.DNA.machine,Enter.validation.process2,Exit.validation,Enter.ID.database
1,6.088398608,6.088398608,480,540.9662218,900,960,960,1074.244245,1920,1931.013397,3420,3420,3420,,,6300,6300,,,6301.474808,6301.474808
2,80.69082441,80.69082441,480,545.5489728,900,960,960,1074.244245,1931.013397,1945.093309,3420,3420,3420,,,6300,6301.474808,,,6303.236616,6303.236616
3,82.03612936,82.03612936,480,551.2431617,900,960,960,1074.244245,1945.093309,1966.04839,3420,3420,3420,,,6300,6303.236616,,,6305.19898,6305.19898
4,83.2604008,83.2604008,540.9662218,602.8494655,900,960,960,1074.244245,1966.04839,1988.862785,3420,3420,3420,,,6300,6305.19898,,,6306.740181,6306.740181
5,154.3736647,154.3736647,545.5489728,604.3121421,900,960,960,1074.244245,1988.862785,2012.243627,3420,3420,3420,,,6300,6306.740181,,,6308.047354,6308.362074
6,293.444133,293.444133,551.2431617,615.6930202,900,960,960,1074.244245,2012.243627,2029.068793,3420,3420,3420,,,6300,6308.047354,,,6309.750539,6309.775014
7,423.9107217,423.9107217,602.8494655,669.1983933,900,960,960,1074.244245,2042.489519,2072.325113,3420,3420,3420,,,6300,6311.550963,,,6313.105336,6313.105336
8,431.4083725,431.4083725,604.3121421,666.3850349,900,960,960,1074.244245,2029.068793,2042.489519,3420,3420,3420,,,6300,6309.750539,,,6311.550963,6311.550963
9,691.0059459,691.0059459,691.0059459,749.982671,900,960,960,1074.244245,2072.325113,2089.25729,3420,3420,3420,,,6300,6313.105336,,,6314.427663,6314.947766
10,938.1731876,938.1731876,1920,1984.397796,2340,2400,2400,2522.854247,3389.717131,3405.823496,3420,3420,3420,,,6300,6317.394146,,,6319.050165,6319.29023
11,1000.781585,1000.781585,1920,1978.158355,2340,2400,2400,2522.854247,3360,3371.710886,3420,3420,3420,,,6300,6314.427663,,,6316.127911,6316.652494
12,1191.20055,1191.20055,1920,1983.64249,2340,2400,2400,2522.854247,3371.710886,3389.717131,3420,3420,3420,,,6300,6316.127911,,,6317.394146,6318.218008
13,1445.255118,1445.255118,1978.158355,2040.082926,2340,2400,2400,2522.854247,3405.823496,3433.618406,6660,,,6660,6660,,,9540,10620,10621.54409,10621.54409
14,1517.174524,1517.174524,1983.64249,2046.857864,2340,2400,2400,2522.854247,3451.152185,3465.64325,6660,,,6660,6660,,,9540,10623.17375,10624.4547,10624.46018
15,1527.302723,1527.302723,1984.397796,2042.778555,2340,2400,2400,2522.854247,3433.618406,3451.152185,6660,,,6660,6660,,,9540,10621.54409,10623.17375,10623.17375
16,1964.781295,1964.781295,2040.082926,2108.692704,2340,2400,2400,2522.854247,3490.146598,3515.396295,6660,,,6660,6660,,,9540,10626.3458,10627.48915,10627.84
17,2000.959001,2000.959001,2042.778555,2098.764901,2340,2400,2400,2522.854247,3465.64325,3490.146598,6660,,,6660,6660,,,9540,10624.4547,10626.3458,10626.3458
18,2228.873443,2228.873443,2228.873443,2295.797515,2340,2400,2400,2522.854247,3515.396295,3525.580733,6660,,,6660,6660,,,9540,10627.48915,10629.31523,10629.52635
19,2255.405507,2255.405507,2255.405507,2319.264018,2340,2400,2400,2522.854247,3525.580733,3550.345411,6660,,,6660,6660,,,9540,10629.31523,10630.98421,10630.98421
20,2639.056651,2639.056651,3360,3428.499843,3780,3840,3840,3968.870893,4835.016604,4864.56214,6660,,,6660,6660,,,9540,10634.40816,10635.92068,10636.12362
21,2640.228433,2640.228433,3360,3421.817964,3780,3840,3840,3968.870893,4811.656615,4835.016604,6660,,,6660,6660,,,9540,10632.87153,10634.40816,10634.52284
22,2673.363568,2673.363568,3360,3421.479415,3780,3840,3840,3968.870893,4800,4811.656615,6660,,,6660,6660,,,9540,10630.98421,10632.87153,10632.87153
23,2820.575154,2820.575154,3421.479415,3495.473124,3780,3840,3840,3968.870893,4893.534248,4918.030442,6660,,,6660,6660,,,9540,10639.40704,10641.15049,10641.15049
24,2948.123133,2948.123133,3421.817964,3482.975986,3780,3840,3840,3968.870893,4864.56214,4875.629744,6660,,,6660,6660,,,9540,10635.92068,10637.91798,10638.08503
25,3163.583237,3163.583237,3428.499843,3493.691383,3780,3840,3840,3968.870893,4875.629744,4893.534248,6660,,,6660,6660,,,9540,10637.91798,10639.40704,10640.00116
26,3382.277334,3382.277334,3482.975986,3544.6247,3780,3840,3840,3968.870893,4918.030442,4943.893122,6660,,,6660,6660,,,9540,10641.15049,10642.67514,10643.10884
27,3405.830288,3405.830288,3493.691383,3562.109046,3780,3840,3840,3968.870893,4943.893122,4955.488762,6660,,,6660,6660,,,9540,10642.67514,10644.5596,10644.63522
28,3676.372428,3676.372428,3676.372428,3741.498277,3780,3840,3840,3968.870893,4955.488762,4979.553627,6660,,,6660,6660,,,9540,10644.5596,10646.2996,10646.2996
29,3857.154679,3857.154679,4800,4861.128441,5220,5280,5280,5396.236056,6240,6256.941884,6660,,,6660,6660,,,9540,10646.2996,10647.78648,10647.80101
30,3872.657383,3872.657383,4800,4865.335578,5220,5280,5280,5396.236056,6256.941884,6273.467293,6660,,,6660,6660,,,9540,10647.78648,10649.53741,10649.78277
31,3896.143273,3896.143273,4800,4868.539979,5220,5280,5280,5396.236056,6273.467293,6301.622179,6660,,,6660,6660,,,9540,10649.53741,10651.42613,10651.42613
32,4026.138747,4026.138747,4861.128441,4926.666036,5220,5280,5280,5396.236056,6301.622179,6330.082377,6660,,,6660,6660,,,9540,10651.42613,10653.18736,10653.19688
33,4174.713413,4174.713413,4865.335578,4931.079874,5220,5280,5280,5396.236056,6330.082377,6343.851904,6660,,,6660,6660,,,9540,10653.18736,10654.95892,10654.95892
34,4259.147615,4259.147615,4868.539979,4939.687568,5220,5280,5280,5396.236056,6343.851904,6373.047766,6660,,,6660,6660,,,9540,10654.95892,10656.91934,10656.91934
35,4343.319249,4343.319249,4926.666036,4985.812268,5220,5280,5280,5396.236056,6373.047766,6398.602827,6660,,,6660,6660,,,9540,10656.91934,10658.25395,10658.73454
36,4385.089784,4385.089784,4931.079874,4990.04873,5220,5280,5280,5396.236056,6398.602827,6421.237037,6660,,,6660,6660,,,9540,10658.25395,10659.57571,10660.63407
37,4424.254962,4424.254962,4939.687568,5009.337718,5220,5280,5280,5396.236056,6421.237037,6446.410286,6660,,,6660,6660,,,9540,10659.57571,10661.49939,10662.63051
38,4559.348802,4559.348802,4985.812268,5056.076096,5220,5280,5280,5396.236056,6458.63288,6486.061472,6660,,,6660,6660,,,9540,10663.43958,10665.12704,10665.59284
39,4651.133363,4651.133363,4990.04873,5054.222752,5220,5280,5280,5396.236056,6446.410286,6458.63288,6660,,,6660,6660,,,9540,10661.49939,10663.43958,10663.65327
40,4812.741798,4812.741798,5009.337718,5065.425549,5220,5280,5280,5396.236056,6486.061472,6515.258748,6660,,,6660,6660,,,9540,10665.12704,10666.27528,10666.67445
41,4836.095978,4836.095978,5054.222752,5113.268486,5220,5280,5280,5396.236056,6536.704873,6554.981928,6660,,,6660,6660,,,9540,10667.60259,10668.71668,10670.51649
42,4898.104367,4898.104367,5056.076096,5111.416803,5220,5280,5280,5396.236056,6515.258748,6536.704873,6660,,,6660,6660,,,9540,10666.27528,10667.60259,10668.66671
43,4986.319539,4986.319539,5065.425549,5124.576903,5220,5280,5280,5396.236056,6554.981928,6573.144912,6660,,,6660,6660,,,9540,10668.71668,10670.05167,10671.93517
44,4989.176544,4989.176544,5111.416803,5169.646315,5220,5280,5280,5396.236056,6573.144912,6583.383213,6660,,,6660,6660,,,9540,10670.05167,10671.32257,10673.65504
45,5170.317142,5170.317142,5170.317142,6249.553388,6660,6720,6720,6829.215176,10560,10588.78952,13500,13500,13500,,,16380,16380,,,16381.34123,16381.34123
46,5176.444355,5176.444355,5176.444355,6250.476152,6660,6720,6720,6829.215176,10588.78952,10600.93973,13500,13500,13500,,,16380,16381.34123,,,16382.40625,16382.46663
47,5327.258766,5327.258766,6240,6308.451172,6660,6720,6720,6829.215176,10626.57371,10646.3142,13500,13500,13500,,,16380,16384.29189,,,16386.24426,16386.24426
48,5433.495496,5433.495496,6249.553388,6320.327126,6660,6720,6720,6829.215176,10646.3142,10671.45611,13500,13500,13500,,,16380,16386.24426,,,16387.37528,16387.37528
49,5493.86665,5493.86665,6250.476152,6306.199327,6660,6720,6720,6829.215176,10600.93973,10626.57371,13500,13500,13500,,,16380,16382.40625,,,16384.29189,16384.29189
50,5547.596687,5547.596687,6306.199327,6369.454787,6660,6720,6720,6829.215176,10690.10295,10714.52995,13500,13500,13500,,,16380,16389.00745,,,16390.35025,16390.47245
51,5563.684703,5563.684703,6308.451172,6367.708573,6660,6720,6720,6829.215176,10671.45611,10690.10295,13500,13500,13500,,,16380,16387.37528,,,16389.00745,16389.27221
52,5647.086279,5647.086279,6320.327126,6394.185754,6660,6720,6720,6829.215176,10714.52995,10732.96848,13500,13500,13500,,,16380,16390.35025,,,16392.34678,16392.34678
53,5887.034087,5887.034087,6367.708573,6427.712643,6660,6720,6720,6829.215176,10732.96848,10761.18333,13500,13500,13500,,,16380,16392.34678,,,16393.7471,16393.81223
54,5902.879444,5902.879444,6369.454787,6430.837482,6660,6720,6720,6829.215176,10761.18333,10772.6983,13500,13500,13500,,,16380,16393.7471,,,16395.25262,16395.57876
55,6078.554114,6078.554114,6394.185754,6459.78728,6660,6720,6720,6829.215176,10772.6983,10796.93264,13500,13500,13500,,,16380,16395.25262,,,16397.01707,16397.01707
56,6351.275601,6351.275601,6427.712643,6488.802061,6660,6720,6720,6829.215176,10796.93264,10811.48731,13500,13500,13500,,,16380,16397.01707,,,16398.50106,16398.50106
57,6573.1184,6573.1184,6573.1184,6631.120165,6660,6720,6720,6829.215176,10811.48731,10824.41058,13500,13500,13500,,,16380,16398.50106,,,16399.75717,16400.48206
58,6579.024832,6579.024832,6579.024832,6640.18379,6660,6720,6720,6829.215176,10824.41058,10853.75857,13500,13500,13500,,,16380,16399.75717,,,16401.24631,16401.81808
59,6885.444116,6885.444116,10560,10618.17714,10980,11040,11040,11161.09556,12013.11569,12031.96691,13500,13500,13500,,,16380,16402.51377,,,16403.74507,16404.57186
60,6915.587235,6915.587235,10560,10617.60424,10980,11040,11040,11161.09556,12000,12013.11569,13500,13500,13500,,,16380,16401.24631,,,16402.51377,16403.32997
61,6935.966127,6935.966127,10560,10624.25242,10980,11040,11040,11161.09556,12031.96691,12052.36496,13500,13500,13500,,,16380,16403.74507,,,16405.43704,16406.20186
62,7083.194404,7083.194404,10617.60424,10685.24115,10980,11040,11040,11161.09556,12081.76185,12092.07124,13500,13500,13500,,,16380,16407.29246,,,16408.77851,16410.02079
63,7129.617054,7129.617054,10618.17714,10679.29433,10980,11040,11040,11161.09556,12052.36496,12081.76185,13500,13500,13500,,,16380,16405.43704,,,16407.29246,16408.13569
64,7243.908219,7243.908219,10624.25242,10685.84425,10980,11040,11040,11161.09556,12092.07124,12119.50818,13500,13500,13500,,,16380,16408.77851,,,16410.2991,16411.15013
65,7279.254437,7279.254437,10679.29433,10739.59741,10980,11040,11040,11161.09556,12119.50818,12145.2761,13500,13500,13500,,,16380,16410.2991,,,16411.7231,16412.82725
66,7297.275525,7297.275525,10685.24115,10746.03707,10980,11040,11040,11161.09556,12145.2761,12160.50628,13500,13500,13500,,,16380,16411.7231,,,16413.18509,16414.56086
67,7346.874816,7346.874816,10685.84425,10753.18743,10980,11040,11040,11161.09556,12160.50628,12188.78833,13500,13500,13500,,,16380,16413.18509,,,16415.02875,16415.83906
68,7432.594152,7432.594152,10739.59741,10808.37204,10980,11040,11040,11161.09556,12199.55315,12216.45168,13500,13500,13500,,,16380,16416.9254,,,16417.989,16418.97841
69,7508.11035,7508.11035,10746.03707,10800.0245,10980,11040,11040,11161.09556,12188.78833,12199.55315,13500,13500,13500,,,16380,16415.02875,,,16416.9254,16417.77109
70,7509.748092,7509.748092,10753.18743,10815.24111,10980,11040,11040,11161.09556,12216.45168,12235.63064,13500,13500,13500,,,16380,16417.989,,,16419.54205,16420.60222
71,7590.597506,7590.597506,10800.0245,10857.895,10980,11040,11040,11161.09556,12235.63064,12264.33442,13500,13500,13500,,,16380,16419.54205,,,16420.78983,16421.80375
72,7615.0099,7615.0099,10808.37204,10862.79487,10980,11040,11040,11161.09556,12264.33442,12276.59327,13500,13500,13500,,,16380,16420.78983,,,16421.86807,16423.09587
73,7651.240708,7651.240708,10815.24111,10883.03528,10980,11040,11040,11161.09556,12276.59327,12297.86922,13500,13500,13500,,,16380,16421.86807,,,16423.72961,16424.73022
74,8052.230528,8052.230528,10857.895,10918.11409,10980,11040,11040,11161.09556,12323.37386,12345.41079,13500,13500,13500,,,16380,16425.14701,,,16426.21388,16427.56063
75,8064.888556,8064.888556,10862.79487,10916.88376,10980,11040,11040,11161.09556,12297.86922,12323.37386,13500,13500,13500,,,16380,16423.72961,,,16425.14701,16426.1678
76,8589.955869,8589.955869,10883.03528,10941.41002,10980,11040,11040,11161.09556,12345.41079,12370.41787,13500,13500,13500,,,16380,16426.21388,,,16427.49443,16429.06915
77,8632.549448,8632.549448,10916.88376,10978.29667,10980,11040,11040,11161.09556,12393.64012,12418.86694,13500,13500,13500,,,16380,16429.00214,,,16430.32672,16431.72473
78,8802.731453,8802.731453,10918.11409,10977.12219,10980,11040,11040,11161.09556,12370.41787,12393.64012,13500,13500,13500,,,16380,16427.49443,,,16429.00214,16430.32233
79,8925.065084,8925.065084,10941.41002,12022.70352,12420,12480,12480,12604.01272,13440,13465.42545,13500,13500,13500,,,16380,16430.32672,,,16431.82574,16433.22775
80,8989.98065,8989.98065,10977.12219,12058.36904,12420,12480,12480,12604.01272,13465.42545,13485.3841,13500,13500,13500,,,16380,16431.82574,,,16433.32134,16434.38071
81,8994.788896,8994.788896,10978.29667,12063.06657,12420,12480,12480,12604.01272,13485.3841,13504.01475,16740,,,16740,16740,,,19620,20700,20701.72092,20701.72092
82,9058.177712,9058.177712,12022.70352,12082.84573,12420,12480,12480,12604.01272,13504.01475,13522.5636,16740,,,16740,16740,,,19620,20701.72092,20703.13224,20703.6398
83,9096.754573,9096.754573,12058.36904,12122.61213,12420,12480,12480,12604.01272,13522.5636,13541.13613,16740,,,16740,16740,,,19620,20703.13224,20704.82368,20705.06724
84,9135.057839,9135.057839,12063.06657,12124.75793,12420,12480,12480,12604.01272,13541.13613,13565.19837,16740,,,16740,16740,,,19620,20704.82368,20706.35136,20706.98099
85,9141.431871,9141.431871,12082.84573,12145.79997,12420,12480,12480,12604.01272,13565.19837,13584.60598,16740,,,16740,16740,,,19620,20706.35136,20707.96443,20708.88031
86,9197.510451,9197.510451,12122.61213,12183.12073,12420,12480,12480,12604.01272,13610.42447,13632.7186,16740,,,16740,16740,,,19620,20709.40442,20710.62487,20710.98768
87,9315.621289,9315.621289,12124.75793,12182.1816,12420,12480,12480,12604.01272,13584.60598,13610.42447,16740,,,16740,16740,,,19620,20707.96443,20709.40442,20709.90826
88,9467.730737,9467.730737,12145.79997,12212.82398,12420,12480,12480,12604.01272,13632.7186,13644.50199,16740,,,16740,16740,,,19620,20710.62487,20712.45522,20712.63902
89,9468.522807,9468.522807,12182.1816,12236.12285,12420,12480,12480,12604.01272,13644.50199,13669.31152,16740,,,16740,16740,,,19620,20712.45522,20713.51736,20714.33625
90,9537.069818,9537.069818,12183.12073,12245.88981,12420,12480,12480,12604.01272,13669.31152,13682.27279,16740,,,16740,16740,,,19620,20713.51736,20715.11844,20715.51217
91,9642.356624,9642.356624,12212.82398,12278.97261,12420,12480,12480,12604.01272,13682.27279,13711.7085,16740,,,16740,16740,,,19620,20715.11844,20716.90951,20717.16539
92,9693.571384,9693.571384,12236.12285,12296.66058,12420,12480,12480,12604.01272,13711.7085,13730.14674,16740,,,16740,16740,,,19620,20716.90951,20718.35176,20719.0656
93,9859.666978,9859.666978,12245.88981,12308.31525,12420,12480,12480,12604.01272,13730.14674,13752.00817,16740,,,16740,16740,,,19620,20718.35176,20719.93011,20720.95621
94,10039.18257,10039.18257,12278.97261,12344.91811,12420,12480,12480,12604.01272,13752.00817,13774.33219,16740,,,16740,16740,,,19620,20719.93011,20721.71148,20722.09301
95,10371.62798,10371.62798,12296.66058,12354.81294,12420,12480,12480,12604.01272,13774.33219,13797.17193,16740,,,16740,16740,,,19620,20721.71148,20722.97733,20723.76603
96,10374.95488,10374.95488,12308.31525,12370.591,12420,12480,12480,12604.01272,13797.17193,13825.9531,16740,,,16740,16740,,,19620,20722.97733,20724.54558,20725.0675
97,10378.74517,10378.74517,12344.91811,12404.89128,12420,12480,12480,12604.01272,13825.9531,13847.99831,16740,,,16740,16740,,,19620,20724.54558,20725.94343,20726.60374
98,10712.31043,10712.31043,12354.81294,13446.45781,13860,13920,13920,14036.63119,14880,14904.86598,16740,,,16740,16740,,,19620,20725.94343,20727.91341,20727.91341
99,10921.43788,10921.43788,12370.591,13450.3629,13860,13920,13920,14036.63119,14904.86598,14924.91753,16740,,,16740,16740,,,19620,20727.91341,20729.29537,20729.29537
100,10960.7801,10960.7801,12404.89128,13487.69224,13860,13920,13920,14036.63119,14924.91753,14944.20139,16740,,,16740,16740,,,19620,20729.29537,20730.89853,20730.99579
101,10997.06311,10997.06311,13446.45781,13512.54859,13860,13920,13920,14036.63119,14944.20139,14970.64628,16740,,,16740,16740,,,19620,20730.89853,20732.68687,20732.93037
102,11006.34752,11006.34752,13450.3629,13515.18547,13860,13920,13920,14036.63119,14970.64628,14985.28145,16740,,,16740,16740,,,19620,20732.68687,20734.41065,20734.92173
103,11038.43572,11038.43572,13487.69224,13553.33298,13860,13920,13920,14036.63119,14985.28145,15014.73233,16740,,,16740,16740,,,19620,20734.41065,20736.17706,20736.17706
104,11083.70853,11083.70853,13512.54859,13576.00316,13860,13920,13920,14036.63119,15014.73233,15032.2756,16740,,,16740,16740,,,19620,20736.17706,20737.8216,20738.0706
105,11167.52566,11167.52566,13515.18547,13581.54439,13860,13920,13920,14036.63119,15032.2756,15048.812,16740,,,16740,16740,,,19620,20737.8216,20739.62249,20739.62249
106,11375.75935,11375.75935,13553.33298,13621.20312,13860,13920,13920,14036.63119,15048.812,15060.27935,16740,,,16740,16740,,,19620,20739.62249,20741.48693,20741.48693
107,11396.98538,11396.98538,13576.00316,13631.2055,13860,13920,13920,14036.63119,15060.27935,15087.77611,16740,,,16740,16740,,,19620,20741.48693,20742.59519,20743.06411
108,11398.35925,11398.35925,13581.54439,13647.70769,13860,13920,13920,14036.63119,15087.77611,15115.03207,16740,,,16740,16740,,,19620,20742.59519,20744.38695,20744.38695
109,11620.05625,11620.05625,13621.20312,13691.98604,13860,13920,13920,14036.63119,15115.03207,15127.8415,16740,,,16740,16740,,,19620,20744.38695,20746.33953,20746.33953
110,11713.68968,11713.68968,13631.2055,13698.18913,13860,13920,13920,14036.63119,15127.8415,15150.68665,16740,,,16740,16740,,,19620,20746.33953,20748.16816,20748.16816
111,11724.75102,11724.75102,13647.70769,13710.42266,13860,13920,13920,14036.63119,15150.68665,15162.45983,16740,,,16740,16740,,,19620,20748.16816,20749.76571,20750.06538
112,11749.30566,11749.30566,13691.98604,13757.86199,13860,13920,13920,14036.63119,15162.45983,15174.65624,16740,,,16740,16740,,,19620,20749.76571,20751.54371,20751.82272
113,11750.72098,11750.72098,13698.18913,13760.55077,13860,13920,13920,14036.63119,15174.65624,15203.06501,16740,,,16740,16740,,,19620,20751.54371,20753.11777,20753.60566
114,11790.86287,11790.86287,13710.42266,13769.69053,13860,13920,13920,14036.63119,15203.06501,15223.91984,16740,,,16740,16740,,,19620,20753.11777,20754.46134,20755.34212
115,11817.06054,11817.06054,13757.86199,13830.9417,13860,13920,13920,14036.63119,15253.44287,15271.07951,16740,,,16740,16740,,,19620,20756.45151,20758.18364,20758.25527
116,11849.37429,11849.37429,13760.55077,13825.5283,13860,13920,13920,14036.63119,15223.91984,15253.44287,16740,,,16740,16740,,,19620,20754.46134,20756.45151,20757.22585
117,12007.85136,12007.85136,13769.69053,13836.17343,13860,13920,13920,14036.63119,15271.07951,16321.06223,16740,,,16740,16740,,,19620,20758.18364,20759.9902,20759.9902
118,12056.33175,12056.33175,13825.5283,14904.87612,15300,15360,15360,15469.66979,16321.06223,16336.24049,16740,,,16740,16740,,,19620,20759.9902,20761.33973,20761.33973
119,12200.17625,12200.17625,13830.9417,14920.07211,15300,15360,15360,15469.66979,16362.5983,16375.24317,16740,,,16740,16740,,,19620,20763.24786,20764.36526,20764.83628
120,12398.36905,12398.36905,13836.17343,14911.59107,15300,15360,15360,15469.66979,16336.24049,16362.5983,16740,,,16740,16740,,,19620,20761.33973,20763.24786,20763.24786
121,12443.40465,12443.40465,14904.87612,14965.94792,15300,15360,15360,15469.66979,16375.24317,16398.16914,16740,,,16740,16740,,,19620,20764.36526,20765.84794,20765.99355
122,12507.23629,12507.23629,14911.59107,14970.82845,15300,15360,15360,15469.66979,16398.16914,16426.22664,16740,,,16740,16740,,,19620,20765.84794,20767.18926,20767.27223
123,12652.74354,12652.74354,14920.07211,14977.72837,15300,15360,15360,15469.66979,16426.22664,16451.05725,16740,,,16740,16740,,,19620,20767.18926,20768.42373,20769.10091
124,12688.02847,12688.02847,14965.94792,15021.94221,15300,15360,15360,15469.66979,16451.05725,16472.75768,16740,,,16740,16740,,,19620,20768.42373,20769.56745,20770.42869
125,12768.00046,12768.00046,14970.82845,15030.51577,15300,15360,15360,15469.66979,16472.75768,16495.96228,16740,,,16740,16740,,,19620,20769.56745,20770.94283,20772.41932
126,12783.79797,12783.79797,14977.72837,15039.7471,15300,15360,15360,15469.66979,16495.96228,16518.13184,16740,,,16740,16740,,,19620,20770.94283,20772.49346,20773.92198
127,12803.07334,12803.07334,15021.94221,15086.55639,15300,15360,15360,15469.66979,16518.13184,16545.69175,16740,,,16740,16740,,,19620,20772.49346,20774.20582,20775.02647
128,12845.81991,12845.81991,15030.51577,15087.59526,15300,15360,15360,15469.66979,16545.69175,16564.75447,16740,,,16740,16740,,,19620,20774.20582,20775.4063,20776.8633
129,13135.43381,13135.43381,15039.7471,15101.74861,15300,15360,15360,15469.66979,16564.75447,16587.70498,16740,,,16740,16740,,,19620,20775.4063,20776.95574,20778.80235
130,13179.66675,13179.66675,15086.55639,15149.95409,15300,15360,15360,15469.66979,16605.05382,16629.64545,16740,,,16740,16740,,,19620,20778.59677,20779.70436,20781.26798
131,13189.57242,13189.57242,15087.59526,15142.78161,15300,15360,15360,15469.66979,16587.70498,16605.05382,16740,,,16740,16740,,,19620,20776.95574,20778.59677,20779.82734
132,13271.69668,13271.69668,15101.74861,15156.91281,15300,15360,15360,15469.66979,16629.64545,16653.97692,16740,,,16740,16740,,,19620,20779.70436,20780.81104,20782.52432
133,13368.71682,13368.71682,15142.78161,15209.11956,15300,15360,15360,15469.66979,16653.97692,16675.98991,16740,,,16740,16740,,,19620,20780.81104,20782.61095,20783.83573
134,13429.31836,13429.31836,15149.95409,15217.14857,15300,15360,15360,15469.66979,16675.98991,16693.08456,16740,,,16740,16740,,,19620,20782.61095,20784.44848,20785.00202
135,13475.00885,13475.00885,15156.91281,15218.83634,15300,15360,15360,15469.66979,16693.08456,16722.77154,16740,,,16740,16740,,,19620,20784.44848,20785.9925,20786.07293
136,13704.48931,13704.48931,15209.11956,15266.6267,15300,15360,15360,15469.66979,16722.77154,20645.40753,23580,23580,23580,,,26460,26460,,,26461.22543,26461.22543
137,13755.7311,13755.7311,15217.14857,15277.29714,15300,15360,15360,15469.66979,20645.40753,20668.06224,23580,23580,23580,,,26460,26461.22543,,,26462.63726,26462.95815
138,13906.00416,13906.00416,15218.83634,15282.58824,15300,15360,15360,15469.66979,20668.06224,20678.86369,23580,23580,23580,,,26460,26462.63726,,,26464.29987,26464.29987
139,13916.82894,13916.82894,15266.6267,16354.67476,16740,16800,16800,16921.00746,20678.86369,20694.08728,23580,23580,23580,,,26460,26464.29987,,,26466.17099,26466.17099
140,13940.02524,13940.02524,15277.29714,16362.41349,16740,16800,16800,16921.00746,20694.08728,20711.978,23580,23580,23580,,,26460,26466.17099,,,26467.91049,26467.91049
141,13962.99127,13962.99127,15282.58824,16367.44273,16740,16800,16800,16921.00746,20711.978,20741.55784,23580,23580,23580,,,26460,26467.91049,,,26469.63601,26469.6851
142,14095.835,14095.835,16354.67476,16419.07854,16740,16800,16800,16921.00746,20764.20709,20784.60447,23580,23580,23580,,,26460,26471.3366,,,26472.50987,26472.85785
143,14193.81496,14193.81496,16362.41349,16418.99508,16740,16800,16800,16921.00746,20741.55784,20764.20709,23580,23580,23580,,,26460,26469.63601,,,26471.3366,26471.51987
144,14330.55514,14330.55514,16367.44273,16430.74186,16740,16800,16800,16921.00746,20784.60447,20797.15931,23580,23580,23580,,,26460,26472.50987,,,26474.14477,26474.28536
145,14508.18938,14508.18938,16418.99508,16476.77439,16740,16800,16800,16921.00746,20819.64096,20842.73259,23580,23580,23580,,,26460,26475.38684,,,26476.44895,26477.93662
146,14508.70311,14508.70311,16419.07854,16473.01894,16740,16800,16800,16921.00746,20797.15931,20819.64096,23580,23580,23580,,,26460,26474.14477,,,26475.38684,26476.08708
147,14512.23575,14512.23575,16430.74186,16496.6564,16740,16800,16800,16921.00746,20842.73259,20855.14538,23580,23580,23580,,,26460,26476.44895,,,26478.22883,26479.88014
148,14694.86053,14694.86053,16473.01894,16529.89922,16740,16800,16800,16921.00746,20855.14538,20867.47851,23580,23580,23580,,,26460,26478.22883,,,26479.41818,26481.67255
149,14721.215,14721.215,16476.77439,16534.72958,16740,16800,16800,16921.00746,20867.47851,20880.77561,23580,23580,23580,,,26460,26479.41818,,,26480.67132,26483.37835
150,14749.9523,14749.9523,16496.6564,16557.56917,16740,16800,16800,16921.00746,20880.77561,20904.65454,23580,23580,23580,,,26460,26480.67132,,,26482.14212,26485.11405
151,14793.54526,14793.54526,16529.89922,16589.72234,16740,16800,16800,16921.00746,20930.00327,20949.25908,23580,23580,23580,,,26460,26483.5281,,,26484.54058,26487.97095
152,14842.43371,14842.43371,16534.72958,16586.49641,16740,16800,16800,16921.00746,20904.65454,20930.00327,23580,23580,23580,,,26460,26482.14212,,,26483.5281,26486.15579
153,14856.44768,14856.44768,16557.56917,16615.14454,16740,16800,16800,16921.00746,20949.25908,20974.61517,23580,23580,23580,,,26460,26484.54058,,,26485.77013,26489.42029
154,14923.08772,14923.08772,16586.49641,16642.4924,16740,16800,16800,16921.00746,20974.61517,20997.16931,23580,23580,23580,,,26460,26485.77013,,,26486.91393,26490.8809
155,15196.95017,15196.95017,16589.72234,16645.69008,16740,16800,16800,16921.00746,20997.16931,21023.5571,23580,23580,23580,,,26460,26486.91393,,,26488.05639,26492.8756
156,15336.25948,15336.25948,16615.14454,16685.19731,16740,16800,16800,16921.00746,21023.5571,21045.13192,23580,23580,23580,,,26460,26488.05639,,,26489.99112,26494.55728
157,15413.97157,15413.97157,16642.4924,16703.17091,16740,16800,16800,16921.00746,21045.13192,22081.74452,23580,23580,23580,,,26460,26489.99112,,,26491.44418,26496.14788
158,15414.40125,15414.40125,16645.69008,16714.21414,16740,16800,16800,16921.00746,22081.74452,22109.10336,23580,23580,23580,,,26460,26491.44418,,,26493.33234,26497.8569
159,15509.92662,15509.92662,16685.19731,20652.1073,21060,21120,21120,21227.98705,22109.10336,22133.1997,23580,23580,23580,,,26460,26493.33234,,,26495.15781,26499.29947
