URN,Crime.committed,Call.to.police,CSI.visit.starts,CSI.vist.ends,Data.input.begins,Data.input.ends,Van.picks.up.sample,Sample.arrives.at.lab,Sample.prep.begins,Sample.prep.ends,Enter.collect,Exit.Weds.collect,Enter.Weds.DNA.machine,Exit.Friday.collection,Enter.Friday.DNA.machine,Exit.Weds.DNA.machine,Enter.validation.process,Exit.Friday.DNA.machine,Enter.validation.process2,Exit.validation,Enter.ID.database
23,1847.116983,1847.116983,1962.478455,,,2034.602765,2101.410076,2199.590093,2338.675153,3374.872343,3420,,,,,3540,3645.139127,,,3661.408021,3661.408021
24,1938.728222,1938.728222,2034.602765,,,2110.769193,2199.590093,2306.564948,3374.872343,3395.192336,3420,,,,,3540,3661.408021,,,3679.457222,3679.457222
25,1951.570132,1951.570132,2110.769193,,,2185.839302,2199.590093,2306.564948,3395.192336,3414.959235,3548.455223,,,,,3668.455223,3679.457222,,,3696.992153,3696.992153
26,2008.288716,2008.288716,2185.839302,,,2268.814849,2306.564948,2389.726128,3414.959235,3429.919105,3548.455223,,,,,3668.455223,3696.992153,,,3716.889693,3716.889693
27,2089.323839,2089.323839,2268.814849,,,2344.212874,2389.726128,2464.952866,3429.919105,3454.605736,3548.455223,,,,,3668.455223,3716.889693,,,3734.584745,3734.584745
28,2244.19158,2244.19158,2344.212874,,,2424.431446,2464.952866,2561.543271,3454.605736,3481.584335,3548.455223,,,,,3668.455223,3734.584745,,,3754.013194,3754.013194
29,2460.006729,2460.006729,2460.006729,,,2534.370565,2561.543271,2651.962446,3481.584335,3497.556772,3548.455223,,,,,3668.455223,3754.013194,,,3771.20523,3771.20523
30,2844.013132,2844.013132,2844.013132,,,2924.9151,2924.9151,3043.685578,3497.556772,3517.384184,3548.455223,,,,,3668.455223,3771.20523,,,4810.785384,4810.785384
31,3061.648059,3061.648059,3061.648059,,,3133.151713,3133.151713,3225.492338,3517.384184,3531.994521,3548.455223,,,,,3668.455223,4810.785384,,,4826.842821,4826.842821
32,3101.31307,3101.31307,3133.151713,,,3203.830789,3225.492338,3338.633723,3531.994521,3548.455223,3548.455223,,,,,3668.455223,4826.842821,,,4842.649119,4842.649119
33,3143.427632,3143.427632,3203.830789,,,3275.179224,3338.633723,3424.938154,3548.455223,3570.823975,4887.877596,,,,,5007.877596,5007.877596,,,5023.885161,5023.885161
34,3293.065309,3293.065309,3293.065309,,,3371.058509,3424.938154,3539.899996,3570.823975,3595.901836,4887.877596,,,,,5007.877596,5023.885161,,,5042.65778,5042.65778
35,3524.809798,3524.809798,3524.809798,,,3590.468442,3590.468442,3663.157696,3663.157696,3682.063854,4887.877596,,,,,5007.877596,5042.65778,,,5057.668625,5057.668625
36,3539.946253,3539.946253,3590.468442,,,3665.698484,3665.698484,3735.374058,3735.374058,3762.027829,4887.877596,,,,,5007.877596,5057.668625,,,5075.282323,5075.282323
37,3551.993877,3551.993877,3665.698484,,,3735.879919,3735.879919,3807.970705,4800,4829.384423,4887.877596,,,,,5007.877596,5075.282323,,,5090.953505,5090.953505
38,3575.77201,3575.77201,3735.879919,,,3810.57075,3810.57075,3915.842177,4829.384423,4852.194577,4887.877596,,,,,5007.877596,5090.953505,,,5108.30131,5108.30131
39,3615.759872,3615.759872,3810.57075,,,3892.689248,3915.842177,3975.972321,4852.194577,4865.043626,4887.877596,,,,,5007.877596,5108.30131,,,5128.093734,5128.093734
40,3628.485296,3628.485296,3892.689248,,,3971.859693,3975.972321,4067.336694,4865.043626,4887.877596,4887.877596,,,,,5007.877596,5128.093734,,,5147.244141,5147.244141
41,3643.014184,3643.014184,3971.859693,,,4045.807868,4067.336694,4135.390874,4887.877596,4910.78468,5071.625741,,,,,5191.625741,5191.625741,,,5208.627487,5208.627487
42,3741.396398,3741.396398,4045.807868,,,4127.647888,4135.390874,4223.564538,4910.78468,4925.781335,5071.625741,,,,,5191.625741,5208.627487,,,6248.377851,6248.377851
43,3776.447361,3776.447361,4127.647888,,,4203.992564,4223.564538,4341.073623,4925.781335,4949.753073,5071.625741,,,,,5191.625741,6248.377851,,,6266.504985,6266.504985
44,3803.774013,3803.774013,4203.992564,,,4272.455373,4341.073623,4450.878508,4949.753073,4975.772488,5071.625741,,,,,5191.625741,6266.504985,,,6281.804761,6281.804761
45,3837.469924,3837.469924,4272.455373,,,4352.802348,4450.878508,4534.899461,4975.772488,4995.572281,5071.625741,,,,,5191.625741,6281.804761,,,6301.263495,6301.263495
46,3950.231595,3950.231595,4352.802348,,,4427.270804,4450.878508,4534.899461,4995.572281,5015.387227,5071.625741,,,,,5191.625741,6301.263495,,,6318.504786,6318.504786
47,4066.289796,4066.289796,4427.270804,,,4510.15504,4534.899461,4651.903818,5015.387227,5042.860878,5071.625741,,,,,5191.625741,6318.504786,,,6338.392875,6338.392875
48,4088.998009,4088.998009,4510.15504,,,4584.139344,4651.903818,4749.429426,5042.860878,5071.625741,5071.625741,,,,,5191.625741,6338.392875,,,6355.410818,6355.410818
49,4202.659587,4202.659587,4584.139344,,,4664.783742,4749.429426,4813.026739,5071.625741,5092.250152,6311.571449,,,,,6431.571449,6431.571449,,,6451.097167,6451.097167
50,4218.591995,4218.591995,4664.783742,,,4745.32441,4749.429426,4813.026739,5092.250152,5116.264919,6311.571449,,,,,6431.571449,6451.097167,,,6470.600026,6470.600026
51,4369.856747,4369.856747,4745.32441,,,4822.731383,4822.731383,4936.236191,5116.264919,5128.070554,6311.571449,,,,,6431.571449,6470.600026,,,6489.158675,6489.158675
52,4420.251721,4420.251721,4822.731383,,,4893.499642,4936.236191,5023.131692,5128.070554,5149.905843,6311.571449,,,,,6431.571449,6489.158675,,,6504.990495,6504.990495
53,4486.029849,4486.029849,4893.499642,,,4972.626987,5023.131692,5141.788754,5149.905843,5166.665369,6311.571449,,,,,6431.571449,6504.990495,,,6524.128293,6524.128293
54,4530.565681,4530.565681,4972.626987,,,5045.277471,5141.788754,5226.004071,6240,6267.257615,6311.571449,,,,,6431.571449,6524.128293,,,6540.591541,6540.591541
55,4709.669864,4709.669864,5045.277471,,,5123.329531,5141.788754,5226.004071,6267.257615,6291.37557,6311.571449,,,,,6431.571449,6540.591541,,,6559.384694,6559.384694
56,4815.379977,4815.379977,5123.329531,,,5201.489193,5226.004071,5340.312689,6291.37557,6311.571449,6311.571449,,,,,6431.571449,6559.384694,,,6578.214939,6578.214939
57,4993.975514,4993.975514,5201.489193,,,5274.426067,5340.312689,5454.346997,6311.571449,6325.671854,6470.322027,,,,,6590.322027,6590.322027,,,6606.896876,6606.896876
58,4999.783817,4999.783817,5274.426067,,,5349.326171,5454.346997,5557.050779,6325.671854,6355.038356,6470.322027,,,,,6590.322027,6606.896876,,,6624.347178,6624.347178
59,5009.891819,5009.891819,5349.326171,,,5419.318801,5454.346997,5557.050779,6355.038356,6365.297426,6470.322027,,,,,6590.322027,6624.347178,,,6639.970337,6639.970337
60,5022.109259,5022.109259,5419.318801,,,5492.996738,5557.050779,5627.032624,6365.297426,6387.053353,6470.322027,,,,,6590.322027,6639.970337,,,6656.853002,6656.853002
61,5041.691786,5041.691786,5492.996738,,,5570.231348,5627.032624,5736.6862,6387.053353,6407.581828,6470.322027,,,,,6590.322027,6656.853002,,,10575.34547,10575.34547
62,5096.039573,5096.039573,5570.231348,,,5641.661748,5736.6862,5814.24517,6407.581828,6424.005197,6470.322027,,,,,6590.322027,10575.34547,,,10591.37922,10591.37922
63,5153.34758,5153.34758,5641.661748,,,5715.84011,5736.6862,5814.24517,6424.005197,6453.017894,6470.322027,,,,,6590.322027,10591.37922,,,10608.48528,10608.48528
64,5174.142394,5174.142394,5715.84011,,,5782.510402,5814.24517,5919.763009,6453.017894,6470.322027,6470.322027,,,,,6590.322027,10608.48528,,,10623.55503,10623.55503
65,5186.840755,5186.840755,5782.510402,,,5858.594095,5919.763009,6025.725944,6470.322027,6499.659864,6644.600312,,,,,6764.600312,10623.55503,,,10641.56751,10641.56751
66,5276.939733,5276.939733,5858.594095,,,5926.165393,6025.725944,6104.624133,6499.659864,6526.311512,6644.600312,,,,,6764.600312,10641.56751,,,10656.7328,10656.7328
67,5355.050966,5355.050966,5926.165393,,,6003.324371,6025.725944,6104.624133,6526.311512,6551.572164,6644.600312,,,,,6764.600312,10656.7328,,,10675.19576,10675.19576
68,5399.718509,5399.718509,6003.324371,,,6073.05835,6104.624133,6194.027749,6551.572164,6566.644987,6644.600312,,,,,6764.600312,10675.19576,,,10690.75602,10690.75602
69,5487.588332,5487.588332,6073.05835,,,6139.399021,6194.027749,6261.505655,6566.644987,6582.451297,6644.600312,,,,,6764.600312,10690.75602,,,10705.80096,10705.80096
70,5694.828841,5694.828841,6139.399021,,,6216.591005,6261.505655,6344.097635,6582.451297,6604.472788,6644.600312,,,,,6764.600312,10705.80096,,,10724.27683,10724.27683
71,5746.197107,5746.197107,6216.591005,,,6290.541305,6344.097635,6446.007248,6604.472788,6616.231762,6644.600312,,,,,6764.600312,10724.27683,,,10741.27953,10741.27953
72,5799.151174,5799.151174,6290.541305,,,6370.719079,6446.007248,6518.412261,6616.231762,6644.600312,6644.600312,,,,,6764.600312,10741.27953,,,10760.69818,10760.69818
73,6043.110969,6043.110969,6370.719079,,,6442.82772,6446.007248,6518.412261,6644.600312,10573.69882,10707.05263,,,,,10827.05263,10827.05263,,,10843.31594,10843.31594
74,6099.558029,6099.558029,6442.82772,,,6525.294928,6525.294928,6610.567626,10573.69882,10590.21397,10707.05263,,,,,10827.05263,10843.31594,,,10863.15557,10863.15557
75,6170.893453,6170.893453,6525.294928,,,6602.242231,6610.567626,6671.404589,10590.21397,10604.4288,10707.05263,,,,,10827.05263,10863.15557,,,10881.53442,10881.53442
76,6200.974065,6200.974065,6602.242231,,,6669.004192,6671.404589,6767.554429,10604.4288,10624.13542,10707.05263,,,,,10827.05263,10881.53442,,,10896.61203,10896.61203
77,6220.033439,6220.033439,6669.004192,,,6746.016951,6767.554429,6829.537901,10624.13542,10650.82388,10707.05263,,,,,10827.05263,10896.61203,,,10915.01713,10915.01713
78,6246.103519,6246.103519,6746.016951,,,6826.839477,6829.537901,6931.093411,10650.82388,10667.8139,10707.05263,,,,,10827.05263,10915.01713,,,10934.58085,10934.58085
79,6247.05215,6247.05215,6826.839477,,,6898.08976,6931.093411,6997.816578,10667.8139,10687.16558,10707.05263,,,,,10827.05263,10934.58085,,,10950.5575,10950.5575
80,6312.655324,6312.655324,6898.08976,,,6973.009654,6997.816578,7058.355798,10687.16558,10707.05263,10707.05263,,,,,10827.05263,10950.5575,,,10968.01761,10968.01761
81,6475.62832,6475.62832,6973.009654,,,7055.320676,7058.355798,7160.066264,10707.05263,10730.54182,10855.04239,,,,,10975.04239,10975.04239,,,12014.86163,12014.86163
82,6548.625307,6548.625307,7055.320676,,,7128.837966,7160.066264,7244.098626,10730.54182,10748.11864,10855.04239,,,,,10975.04239,12014.86163,,,12031.67523,12031.67523
83,6674.568052,6674.568052,7128.837966,,,7201.523357,7244.098626,7357.122468,10748.11864,10758.76894,10855.04239,,,,,10975.04239,12031.67523,,,12048.15186,12048.15186
84,6703.183788,6703.183788,7201.523357,,,7277.545986,7357.122468,7432.282299,10758.76894,10784.21826,10855.04239,,,,,10975.04239,12048.15186,,,12066.13703,12066.13703
85,6752.332075,6752.332075,7277.545986,,,7350.11613,7357.122468,7432.282299,10784.21826,10797.09527,10855.04239,,,,,10975.04239,12066.13703,,,12082.56971,12082.56971
86,6756.689815,6756.689815,7350.11613,,,7429.227086,7432.282299,7550.357789,10797.09527,10810.64572,10855.04239,,,,,10975.04239,12082.56971,,,12101.70269,12101.70269
87,6889.537778,6889.537778,7429.227086,,,7500.200109,7550.357789,7650.904007,10810.64572,10832.09867,10855.04239,,,,,10975.04239,12101.70269,,,12117.59462,12117.59462
88,6914.835078,6914.835078,7500.200109,,,7574.013426,7650.904007,7711.83536,10832.09867,10855.04239,10855.04239,,,,,10975.04239,12117.59462,,,12134.53648,12134.53648
89,6932.090458,6932.090458,7574.013426,,,7654.807149,7711.83536,7812.696552,10855.04239,10876.83997,12060,,,,,12180,12180,,,12199.55768,12199.55768
90,7131.35104,7131.35104,7654.807149,,,7726.64185,7812.696552,7927.461164,10876.83997,10902.45097,12060,,,,,12180,12199.55768,,,12215.72551,12215.72551
91,7143.785624,7143.785624,7726.64185,,,7799.706759,7812.696552,7927.461164,10902.45097,10922.56945,12060,,,,,12180,12215.72551,,,12232.35158,12232.35158
92,7248.734684,7248.734684,7799.706759,,,7870.922162,7927.461164,7999.180977,10922.56945,10936.02587,12060,,,,,12180,12232.35158,,,12248.31736,12248.31736
93,7327.706702,7327.706702,7870.922162,,,7950.307222,7999.180977,8088.702266,10936.02587,10963.16759,12060,,,,,12180,12248.31736,,,12267.52917,12267.52917
94,7382.954665,7382.954665,7950.307222,,,8021.484532,8088.702266,8206.533086,10963.16759,10973.67999,12060,,,,,12180,12267.52917,,,12283.48315,12283.48315
95,7525.75611,7525.75611,8021.484532,,,8096.176136,8206.533086,8288.296352,10973.67999,12020.59559,12060,,,,,12180,12283.48315,,,12300.83133,12300.83133
96,7639.849086,7639.849086,8096.176136,,,8177.188462,8206.533086,8288.296352,12020.59559,12036.42162,12060,,,,,12180,12300.83133,,,12320.43379,12320.43379
97,7836.850541,7836.850541,8177.188462,,,8252.963545,8288.296352,8366.015921,12036.42162,12061.9998,12195.6149,,,,,12315.6149,12320.43379,,,12338.30631,12338.30631
98,7866.811739,7866.811739,8252.963545,,,8329.907441,8366.015921,8461.837965,12061.9998,12080.97607,12195.6149,,,,,12315.6149,12338.30631,,,12356.68379,12356.68379
99,7938.545704,7938.545704,8329.907441,,,8407.786765,8461.837965,8539.030092,12080.97607,12108.31801,12195.6149,,,,,12315.6149,12356.68379,,,12375.41619,12375.41619
100,8055.661668,8055.661668,8407.786765,,,8479.692113,8539.030092,8648.625839,12108.31801,12120.30714,12195.6149,,,,,12315.6149,12375.41619,,,12391.60829,12391.60829
101,8314.681988,8314.681988,8479.692113,,,8550.482381,8648.625839,8719.328941,12120.30714,12134.33803,12195.6149,,,,,12315.6149,12391.60829,,,12407.44647,12407.44647
102,8379.883829,8379.883829,8550.482381,,,8623.648698,8648.625839,8719.328941,12134.33803,12161.16635,12195.6149,,,,,12315.6149,12407.44647,,,13444.11369,13444.11369
103,8398.421531,8398.421531,8623.648698,,,8703.582998,8719.328941,8802.631306,12161.16635,12172.72287,12195.6149,,,,,12315.6149,13444.11369,,,13463.47215,13463.47215
104,8408.58841,8408.58841,8703.582998,,,8784.387259,8802.631306,8917.323477,12172.72287,12195.6149,12195.6149,,,,,12315.6149,13463.47215,,,13483.03205,13483.03205
105,8436.679337,8436.679337,8784.387259,,,8854.35678,8917.323477,8991.337416,12195.6149,12218.60322,12370.01586,,,,,12490.01586,13483.03205,,,13498.64945,13498.64945
106,8708.450562,8708.450562,8854.35678,,,8933.125044,8991.337416,9070.850244,12218.60322,12228.89831,12370.01586,,,,,12490.01586,13498.64945,,,13517.67859,13517.67859
107,8888.900422,8888.900422,8933.125044,,,9007.758945,9070.850244,9142.439614,12228.89831,12243.51112,12370.01586,,,,,12490.01586,13517.67859,,,13534.99889,13534.99889
108,9201.514763,9201.514763,9201.514763,,,9281.024754,9281.024754,9391.566491,12243.51112,12271.91772,12370.01586,,,,,12490.01586,13534.99889,,,13554.24539,13554.24539
109,9205.588284,9205.588284,9281.024754,,,9359.759314,9391.566491,9463.014236,12271.91772,12301.75004,12370.01586,,,,,12490.01586,13554.24539,,,13573.26399,13573.26399
110,9319.621434,9319.621434,9359.759314,,,9437.777691,9463.014236,9551.192395,12301.75004,12323.1482,12370.01586,,,,,12490.01586,13573.26399,,,13592.04542,13592.04542
111,9499.417664,9499.417664,9499.417664,,,9579.277488,9579.277488,9694.507023,12323.1482,12340.3284,12370.01586,,,,,12490.01586,13592.04542,,,13611.38488,13611.38488
112,9541.450805,9541.450805,9579.277488,,,9655.941504,9694.507023,9788.977295,12340.3284,12370.01586,12370.01586,,,,,12490.01586,13611.38488,,,13629.64766,13629.64766
113,9565.758783,9565.758783,9655.941504,,,9729.570767,9788.977295,9889.507052,12370.01586,12394.38988,13546.69617,,,,,13666.69617,13666.69617,,,13683.55778,13683.55778
114,9582.505049,9582.505049,9729.570767,,,9804.772933,9889.507052,9994.295846,12394.38988,12418.77347,13546.69617,,,,,13666.69617,13683.55778,,,13701.15784,13701.15784
115,9596.956855,9596.956855,9804.772933,,,9873.922074,9889.507052,9994.295846,12418.77347,13450.21471,13546.69617,,,,,13666.69617,13701.15784,,,13716.58822,13716.58822
116,9630.862403,9630.862403,9873.922074,,,9951.448146,9994.295846,10068.60099,13450.21471,13467.62273,13546.69617,,,,,13666.69617,13716.58822,,,13735.19173,13735.19173
117,9641.947598,9641.947598,9951.448146,,,10026.41443,10068.60099,10138.65915,13467.62273,13491.40698,13546.69617,,,,,13666.69617,13735.19173,,,13752.6749,13752.6749
118,9662.636564,9662.636564,10026.41443,,,10101.89412,10138.65915,10218.66577,13491.40698,13510.53106,13546.69617,,,,,13666.69617,13752.6749,,,13770.40899,13770.40899
119,10104.83493,10104.83493,10104.83493,,,10181.87054,10218.66577,10330.96738,13510.53106,13532.38315,13546.69617,,,,,13666.69617,13770.40899,,,13788.8232,13788.8232
120,10255.69889,10255.69889,10255.69889,,,10327.03625,10330.96738,10445.68611,13532.38315,13546.69617,13546.69617,,,,,13666.69617,13788.8232,,,13804.82726,13804.82726
121,10336.35257,10336.35257,10336.35257,,,10408.99038,10445.68611,10513.09496,13546.69617,13565.80215,13709.42705,,,,,13829.42705,13829.42705,,,13845.88545,13845.88545
122,10476.2444,10476.2444,10476.2444,,,10544.70849,10544.70849,10653.05813,13565.80215,13588.2333,13709.42705,,,,,13829.42705,13845.88545,,,14881.18545,14881.18545
123,10503.09184,10503.09184,10544.70849,,,10622.8621,10653.05813,10740.90175,13588.2333,13603.68714,13709.42705,,,,,13829.42705,14881.18545,,,14900.01362,14900.01362
124,10514.30733,10514.30733,10622.8621,,,10696.04683,10740.90175,10851.85969,13603.68714,13629.21203,13709.42705,,,,,13829.42705,14900.01362,,,14916.68837,14916.68837
125,10629.49598,10629.49598,10696.04683,,,10768.00329,10851.85969,10960.08297,13629.21203,13649.74833,13709.42705,,,,,13829.42705,14916.68837,,,14932.89817,14932.89817
126,10639.35119,10639.35119,10768.00329,,,10844.09159,10851.85969,10960.08297,13649.74833,13672.96344,13709.42705,,,,,13829.42705,14932.89817,,,14950.91272,14950.91272
127,10705.16923,10705.16923,10844.09159,,,10918.09678,10960.08297,11065.46005,13672.96344,13694.3855,13709.42705,,,,,13829.42705,14950.91272,,,14967.94005,14967.94005
128,10784.7756,10784.7756,10918.09678,,,11002.75572,11065.46005,11177.53363,13694.3855,13709.42705,13709.42705,,,,,13829.42705,14967.94005,,,14987.93714,14987.93714
129,10837.37224,10837.37224,11002.75572,,,11071.88334,11177.53363,11276.68704,13709.42705,13723.09251,13846.01319,,,,,13966.01319,14987.93714,,,15003.36307,15003.36307
130,10929.85454,10929.85454,11071.88334,,,11145.7726,11177.53363,11276.68704,13723.09251,13735.52264,13846.01319,,,,,13966.01319,15003.36307,,,15020.33855,15020.33855
131,10940.0339,10940.0339,11145.7726,,,11215.35774,11276.68704,11359.02629,13735.52264,13760.06475,13846.01319,,,,,13966.01319,15020.33855,,,15035.86413,15035.86413
132,10960.3106,10960.3106,11215.35774,,,11290.18891,11359.02629,11450.22702,13760.06475,13771.9279,13846.01319,,,,,13966.01319,15035.86413,,,15053.28043,15053.28043
133,11035.52013,11035.52013,11290.18891,,,11370.54753,11450.22702,11515.39164,13771.9279,13795.78831,13846.01319,,,,,13966.01319,15053.28043,,,15072.74187,15072.74187
134,11132.83764,11132.83764,11370.54753,,,11447.42215,11450.22702,11515.39164,13795.78831,13809.53018,13846.01319,,,,,13966.01319,15072.74187,,,15091.09133,15091.09133
135,11266.10019,11266.10019,11447.42215,,,11518.33078,11518.33078,11621.5729,13809.53018,13831.82803,13846.01319,,,,,13966.01319,15091.09133,,,15106.96412,15106.96412
136,11304.92563,11304.92563,11518.33078,,,11597.05204,11621.5729,11711.37092,13831.82803,13846.01319,13846.01319,,,,,13966.01319,15106.96412,,,15125.97856,15125.97856
137,11722.74701,11722.74701,11722.74701,,,11801.88369,11801.88369,11894.69281,13846.01319,13856.99351,15025.9393,,,,,15145.9393,15145.9393,,,15165.07984,15165.07984
138,11725.25564,11725.25564,11801.88369,,,11875.99762,11894.69281,11995.66332,13856.99351,14902.84904,15025.9393,,,,,15145.9393,15165.07984,,,15182.15643,15182.15643
139,11915.45486,11915.45486,11915.45486,,,11985.41444,11995.66332,12067.71196,14902.84904,14923.10994,15025.9393,,,,,15145.9393,15182.15643,,,15197.77136,15197.77136
140,12103.04972,12103.04972,12103.04972,,,12172.51597,12172.51597,12250.01679,14923.10994,14948.20534,15025.9393,,,,,15145.9393,15197.77136,,,15213.27005,15213.27005
141,12195.58303,12195.58303,12195.58303,,,12268.67144,12268.67144,12332.27142,14948.20534,14969.81711,15025.9393,,,,,15145.9393,15213.27005,,,15229.90561,15229.90561
142,12223.75437,12223.75437,12268.67144,,,12339.83886,12339.83886,12445.77693,14969.81711,14982.25833,15025.9393,,,,,15145.9393,15229.90561,,,15245.85653,15245.85653
143,12270.12605,12270.12605,12339.83886,,,12414.07818,12445.77693,12525.87386,14982.25833,15007.72682,15025.9393,,,,,15145.9393,15245.85653,,,15262.99065,15262.99065
144,12332.18084,12332.18084,12414.07818,,,12495.02324,12525.87386,12600.39156,15007.72682,15025.9393,15025.9393,,,,,15145.9393,15262.99065,,,15282.57959,15282.57959
145,12383.98023,12383.98023,12495.02324,,,12571.88112,12600.39156,12696.56607,15025.9393,15036.95011,15158.32905,,,,,15278.32905,15282.57959,,,16320.92224,16320.92224
146,12397.90262,12397.90262,12571.88112,,,12653.33893,12696.56607,12780.89407,15036.95011,15057.54488,15158.32905,,,,,15278.32905,16320.92224,,,16340.60856,16340.60856
147,12473.72663,12473.72663,12653.33893,,,12725.86327,12780.89407,12900.85918,15057.54488,15080.02168,15158.32905,,,,,15278.32905,16340.60856,,,16357.02396,16357.02396
148,12570.61281,12570.61281,12725.86327,,,12799.8949,12900.85918,12965.97034,15080.02168,15096.72477,15158.32905,,,,,15278.32905,16357.02396,,,16374.06321,16374.06321
149,12606.21536,12606.21536,12799.8949,,,12870.98212,12900.85918,12965.97034,15096.72477,15108.6645,15158.32905,,,,,15278.32905,16374.06321,,,16389.98957,16389.98957
150,12746.93254,12746.93254,12870.98212,,,12953.35163,12965.97034,13049.67604,15108.6645,15122.43549,15158.32905,,,,,15278.32905,16389.98957,,,16409.81658,16409.81658
151,12822.83668,12822.83668,12953.35163,,,13024.79253,13049.67604,13115.98308,15122.43549,15144.21325,15158.32905,,,,,15278.32905,16409.81658,,,16425.85371,16425.85371
152,12926.03214,12926.03214,13024.79253,,,13102.79949,13115.98308,13204.97865,15144.21325,15158.32905,15158.32905,,,,,15278.32905,16425.85371,,,16444.63115,16444.63115
153,13072.68937,13072.68937,13102.79949,,,13178.7554,13204.97865,13318.51592,15158.32905,15170.91471,15280.21659,,,,,15400.21659,16444.63115,,,16462.58626,16462.58626
154,13084.0948,13084.0948,13178.7554,,,13253.98262,13318.51592,13418.70939,15170.91471,15181.04196,15280.21659,,,,,15400.21659,16462.58626,,,16480.19857,16480.19857
155,13151.70419,13151.70419,13253.98262,,,13329.88752,13418.70939,13489.18295,15181.04196,15196.30857,15280.21659,,,,,15400.21659,16480.19857,,,16498.13056,16498.13056
