URN,Crime.committed,Call.to.police,CSI.visit.starts,CSI.vist.ends,Data.input.begins,Data.input.ends,Van.picks.up.sample,Sample.arrives.at.lab,Sample.prep.begins,Sample.prep.ends,Enter.collect,Exit.Weds.collect,Enter.Weds.DNA.machine,Exit.Friday.collection,Enter.Friday.DNA.machine,Exit.Weds.DNA.machine,Enter.validation.process,Exit.Friday.DNA.machine,Enter.validation.process2,Exit.validation,Enter.ID.database
1,47.25275435,47.25275435,480,536.2709714,900,960,960,1064.71901,1944.66324,1960.725349,3420,3420,3420,,,6300,6301.1573,,,6303.018218,6303.018218
2,102.8772306,102.8772306,480,547.7781075,900,960,960,1064.71901,1960.725349,1982.673313,3420,3420,3420,,,6300,6303.018218,,,6304.030226,6304.030226
3,434.5228266,434.5228266,480,531.7325745,900,960,960,1064.71901,1920,1944.66324,3420,3420,3420,,,6300,6300,,,6301.1573,6301.1573
4,536.4726673,536.4726673,536.4726673,605.7985753,900,960,960,1064.71901,1982.673313,1992.946586,3420,3420,3420,,,6300,6304.030226,,,6305.944371,6305.944371
5,605.6547642,605.6547642,605.6547642,664.5534781,900,960,960,1064.71901,1992.946586,2016.518945,3420,3420,3420,,,6300,6305.944371,,,6307.26112,6307.26112
6,703.1364252,703.1364252,703.1364252,770.1884787,900,960,960,1064.71901,2016.518945,2035.911345,3420,3420,3420,,,6300,6307.26112,,,6309.092667,6309.092667
7,719.8022722,719.8022722,719.8022722,779.4931104,900,960,960,1064.71901,2035.911345,2060.836582,3420,3420,3420,,,6300,6309.092667,,,6310.468316,6310.626004
8,733.0403298,733.0403298,733.0403298,794.3831246,900,960,960,1064.71901,2060.836582,2089.637021,3420,3420,3420,,,6300,6310.468316,,,6311.970932,6312.467482
9,738.011426,738.011426,770.1884787,827.2464122,900,960,960,1064.71901,2089.637021,2104.107825,3420,3420,3420,,,6300,6311.970932,,,6313.170189,6314.395154
10,763.7030943,763.7030943,779.4931104,839.3576661,900,960,960,1064.71901,2104.107825,2129.598494,3420,3420,3420,,,6300,6313.170189,,,6314.559427,6315.756867
11,860.4741844,860.4741844,860.4741844,1935.753988,2340,2400,2400,2525.827541,3360,3374.91165,3420,3420,3420,,,6300,6314.559427,,,6315.670932,6316.932358
12,925.8229853,925.8229853,1920,1972.612631,2340,2400,2400,2525.827541,3374.91165,3398.44371,3420,3420,3420,,,6300,6315.670932,,,6316.698236,6318.785414
13,1132.600208,1132.600208,1920,1982.626625,2340,2400,2400,2525.827541,3398.44371,3427.191497,6660,,,6660,6660,,,9540,10620,10621.59173,10621.59173
14,1159.489149,1159.489149,1935.753988,2004.840337,2340,2400,2400,2525.827541,3427.191497,3450.266937,6660,,,6660,6660,,,9540,10621.59173,10623.49848,10623.49848
15,1202.994302,1202.994302,1972.612631,2025.087587,2340,2400,2400,2525.827541,3450.266937,3479.629065,6660,,,6660,6660,,,9540,10623.49848,10624.52298,10625.27871
16,1443.636081,1443.636081,1982.626625,2054.198083,2340,2400,2400,2525.827541,3479.629065,3505.683348,6660,,,6660,6660,,,9540,10624.52298,10626.49163,10627.17399
17,1517.338554,1517.338554,2004.840337,2074.552733,2340,2400,2400,2525.827541,3505.683348,3526.575005,6660,,,6660,6660,,,9540,10626.49163,10628.41707,10628.85577
18,1551.30951,1551.30951,2025.087587,2085.54047,2340,2400,2400,2525.827541,3526.575005,3548.951549,6660,,,6660,6660,,,9540,10628.41707,10629.85276,10630.35693
19,1587.400933,1587.400933,2054.198083,2116.936222,2340,2400,2400,2525.827541,3548.951549,3572.317803,6660,,,6660,6660,,,9540,10629.85276,10631.45182,10631.79108
20,1614.241616,1614.241616,2074.552733,2137.779179,2340,2400,2400,2525.827541,3572.317803,3598.834976,6660,,,6660,6660,,,9540,10631.45182,10633.08217,10633.32853
21,1725.55576,1725.55576,2085.54047,2153.743372,2340,2400,2400,2525.827541,3598.834976,3608.99846,6660,,,6660,6660,,,9540,10633.08217,10634.95897,10635.11453
22,1952.540492,1952.540492,2116.936222,2185.748284,2340,2400,2400,2525.827541,3608.99846,3626.251497,6660,,,6660,6660,,,9540,10634.95897,10636.85686,10636.85686
23,2160.123043,2160.123043,2160.123043,2228.797885,2340,2400,2400,2525.827541,3626.251497,3655.239368,6660,,,6660,6660,,,9540,10636.85686,10638.75017,10638.83557
24,2402.929561,2402.929561,3360,3418.630992,3780,3840,3840,3940.360218,4800,4814.082712,6660,,,6660,6660,,,9540,10638.75017,10640.04815,10640.11919
25,2405.924764,2405.924764,3360,3422.721874,3780,3840,3840,3940.360218,4835.669759,4859.562916,6660,,,6660,6660,,,9540,10641.64614,10643.07232,10643.07232
26,2834.353034,2834.353034,3360,3420.330802,3780,3840,3840,3940.360218,4814.082712,4835.669759,6660,,,6660,6660,,,9540,10640.04815,10641.64614,10641.67392
27,3079.563644,3079.563644,3418.630992,3475.347029,3780,3840,3840,3940.360218,4859.562916,4877.077751,6660,,,6660,6660,,,9540,10643.07232,10644.25274,10644.25274
28,3157.264819,3157.264819,3420.330802,3476.095755,3780,3840,3840,3940.360218,4877.077751,4889.00133,6660,,,6660,6660,,,9540,10644.25274,10645.38568,10645.49494
29,3277.145663,3277.145663,3422.721874,3485.854197,3780,3840,3840,3940.360218,4889.00133,4908.694063,6660,,,6660,6660,,,9540,10645.38568,10647.0101,10647.0101
30,3440.974952,3440.974952,3475.347029,3530.060041,3780,3840,3840,3940.360218,4908.694063,4931.977861,6660,,,6660,6660,,,9540,10647.0101,10648.09895,10648.09895
31,3529.949711,3529.949711,3529.949711,3591.37757,3780,3840,3840,3940.360218,4931.977861,4952.534287,6660,,,6660,6660,,,9540,10648.09895,10649.60774,10649.97593
32,3705.659532,3705.659532,3705.659532,3769.38847,3780,3840,3840,3940.360218,4952.534287,4978.994499,6660,,,6660,6660,,,9540,10649.60774,10651.26898,10651.36234
33,3861.487029,3861.487029,4800,4865.428901,5220,5280,5280,5407.424374,6273.089867,6284.015793,6660,,,6660,6660,,,9540,10654.50717,10656.11033,10656.11033
34,3866.416724,3866.416724,4800,4861.069128,5220,5280,5280,5407.424374,6240,6253.452839,6660,,,6660,6660,,,9540,10651.26898,10653.02469,10653.02469
35,3902.153759,3902.153759,4800,4862.800986,5220,5280,5280,5407.424374,6253.452839,6273.089867,6660,,,6660,6660,,,9540,10653.02469,10654.50717,10654.50717
36,4021.546812,4021.546812,4861.069128,4932.510676,5220,5280,5280,5407.424374,6299.539435,6315.385216,6660,,,6660,6660,,,9540,10658.07657,10659.53387,10659.53387
37,4177.818431,4177.818431,4862.800986,4923.535261,5220,5280,5280,5407.424374,6284.015793,6299.539435,6660,,,6660,6660,,,9540,10656.11033,10658.07657,10658.07657
38,4318.091595,4318.091595,4865.428901,4935.200742,5220,5280,5280,5407.424374,6315.385216,6327.346354,6660,,,6660,6660,,,9540,10659.53387,10661.46098,10661.46098
39,4389.377559,4389.377559,4923.535261,4989.41777,5220,5280,5280,5407.424374,6327.346354,6356.59218,6660,,,6660,6660,,,9540,10661.46098,10663.2393,10663.40945
40,4389.839349,4389.839349,4932.510676,5002.967731,5220,5280,5280,5407.424374,6381.72381,6408.210517,6660,,,6660,6660,,,9540,10665.18427,10666.7636,10666.9666
41,4702.757459,4702.757459,4935.200742,4997.640841,5220,5280,5280,5407.424374,6356.59218,6381.72381,6660,,,6660,6660,,,9540,10663.2393,10665.18427,10665.18427
42,4742.472621,4742.472621,4989.41777,5047.298527,5220,5280,5280,5407.424374,6408.210517,6429.174227,6660,,,6660,6660,,,9540,10666.7636,10668.01202,10668.2652
43,4756.813072,4756.813072,4997.640841,5063.714082,5220,5280,5280,5407.424374,6456.387454,6485.953008,6660,,,6660,6660,,,9540,10669.79953,10671.03679,10671.03679
44,4763.192618,4763.192618,5002.967731,5060.669389,5220,5280,5280,5407.424374,6429.174227,6456.387454,6660,,,6660,6660,,,9540,10668.01202,10669.79953,10669.79953
45,4897.114771,4897.114771,5047.298527,5107.805318,5220,5280,5280,5407.424374,6485.953008,6496.715032,6660,,,6660,6660,,,9540,10671.03679,10672.47665,10672.80159
46,5033.072899,5033.072899,5060.669389,5120.431849,5220,5280,5280,5407.424374,6496.715032,6515.189263,6660,,,6660,6660,,,9540,10672.47665,10673.85787,10674.18236
47,5251.318421,5251.318421,6240,6305.856934,6660,6720,6720,6829.502453,10597.89847,10611.80379,13500,13500,13500,,,16380,16383.4642,,,16385.03339,16385.2655
48,5503.401626,5503.401626,6240,6304.168206,6660,6720,6720,6829.502453,10583.46286,10597.89847,13500,13500,13500,,,16380,16381.77708,,,16383.4642,16383.4642
49,5504.918207,5504.918207,6240,6302.289606,6660,6720,6720,6829.502453,10560,10583.46286,13500,13500,13500,,,16380,16380,,,16381.77708,16381.77708
50,5651.595822,5651.595822,6302.289606,6360.634062,6660,6720,6720,6829.502453,10611.80379,10623.37752,13500,13500,13500,,,16380,16385.03339,,,16386.31191,16387.25074
51,5779.498195,5779.498195,6304.168206,6369.875319,6660,6720,6720,6829.502453,10636.34281,10663.76458,13500,13500,13500,,,16380,16388.08163,,,16389.52731,16390.37535
52,5791.88868,5791.88868,6305.856934,6366.439344,6660,6720,6720,6829.502453,10623.37752,10636.34281,13500,13500,13500,,,16380,16386.31191,,,16388.08163,16389.0298
53,5896.121444,5896.121444,6360.634062,6424.37895,6660,6720,6720,6829.502453,10663.76458,10677.21678,13500,13500,13500,,,16380,16389.52731,,,16391.18951,16391.92427
54,6052.826018,6052.826018,6366.439344,6434.212194,6660,6720,6720,6829.502453,10695.83572,10711.73349,13500,13500,13500,,,16380,16393.05022,,,16394.39784,16394.53999
55,6080.826887,6080.826887,6369.875319,6429.197625,6660,6720,6720,6829.502453,10677.21678,10695.83572,13500,13500,13500,,,16380,16391.18951,,,16393.05022,16393.51498
56,6122.899554,6122.899554,6424.37895,6478.713602,6660,6720,6720,6829.502453,10711.73349,10738.11153,13500,13500,13500,,,16380,16394.39784,,,16395.473,16395.6173
57,6217.524904,6217.524904,6429.197625,6490.999978,6660,6720,6720,6829.502453,10738.11153,10756.62305,13500,13500,13500,,,16380,16395.473,,,16397.00853,16397.38111
58,6299.017557,6299.017557,6434.212194,6507.196058,6660,6720,6720,6829.502453,10756.62305,10775.97156,13500,13500,13500,,,16380,16397.00853,,,16398.99769,16399.05593
59,6442.916026,6442.916026,6478.713602,6539.456229,6660,6720,6720,6829.502453,10775.97156,10792.89678,13500,13500,13500,,,16380,16398.99769,,,16400.45563,16400.6974
60,6468.848707,6468.848707,6490.999978,6549.110308,6660,6720,6720,6829.502453,10792.89678,10812.38424,13500,13500,13500,,,16380,16400.45563,,,16401.71874,16402.57403
61,6603.456082,6603.456082,6603.456082,6659.299835,6660,6720,6720,6829.502453,10812.38424,10841.6748,13500,13500,13500,,,16380,16401.71874,,,16402.85533,16403.60599
62,6865.881856,6865.881856,10560,10624.36725,10980,11040,11040,11164.94641,12037.08767,12054.24314,13500,13500,13500,,,16380,16406.06588,,,16407.07239,16407.95326
63,6908.255258,6908.255258,10560,10621.47257,10980,11040,11040,11164.94641,12026.25874,12037.08767,13500,13500,13500,,,16380,16404.55385,,,16406.06588,16406.82527
64,6929.969438,6929.969438,10560,10611.27633,10980,11040,11040,11164.94641,12000,12026.25874,13500,13500,13500,,,16380,16402.85533,,,16404.55385,16405.41207
65,7101.764786,7101.764786,10611.27633,10680.18891,10980,11040,11040,11164.94641,12069.55467,12098.99101,13500,13500,13500,,,16380,16408.97357,,,16410.14587,16411.16396
66,7162.388059,7162.388059,10621.47257,10678.03558,10980,11040,11040,11164.94641,12054.24314,12069.55467,13500,13500,13500,,,16380,16407.07239,,,16408.97357,16409.28257
67,7165.859554,7165.859554,10624.36725,10681.44849,10980,11040,11040,11164.94641,12098.99101,12114.41134,13500,13500,13500,,,16380,16410.14587,,,16411.34644,16412.8254
68,7176.111901,7176.111901,10678.03558,10737.71621,10980,11040,11040,11164.94641,12134.74028,12150.49736,13500,13500,13500,,,16380,16412.7213,,,16413.72783,16415.96643
69,7264.5761,7264.5761,10680.18891,10731.46619,10980,11040,11040,11164.94641,12114.41134,12134.74028,13500,13500,13500,,,16380,16411.34644,,,16412.7213,16414.19629
70,7311.321937,7311.321937,10681.44849,10738.44643,10980,11040,11040,11164.94641,12150.49736,12162.53305,13500,13500,13500,,,16380,16413.72783,,,16414.92371,16417.27238
71,7322.502703,7322.502703,10731.46619,10795.79732,10980,11040,11040,11164.94641,12180.21059,12195.13916,13500,13500,13500,,,16380,16416.62018,,,16417.83191,16420.27475
72,7331.180982,7331.180982,10737.71621,10794.99171,10980,11040,11040,11164.94641,12162.53305,12180.21059,13500,13500,13500,,,16380,16414.92371,,,16416.62018,16418.60312
73,7519.979167,7519.979167,10738.44643,10797.3465,10980,11040,11040,11164.94641,12195.13916,12205.52129,13500,13500,13500,,,16380,16417.83191,,,16419.14876,16421.42817
74,7559.681771,7559.681771,10794.99171,10849.22196,10980,11040,11040,11164.94641,12205.52129,12224.10955,13500,13500,13500,,,16380,16419.14876,,,16420.22034,16422.59048
75,7561.564332,7561.564332,10795.79732,10852.26112,10980,11040,11040,11164.94641,12224.10955,12248.15142,13500,13500,13500,,,16380,16420.22034,,,16421.38746,16423.6126
76,7783.211167,7783.211167,10797.3465,10857.14822,10980,11040,11040,11164.94641,12248.15142,12275.23349,13500,13500,13500,,,16380,16421.38746,,,16422.77175,16425.33909
77,7937.609897,7937.609897,10849.22196,10903.34748,10980,11040,11040,11164.94641,12275.23349,12289.66314,13500,13500,13500,,,16380,16422.77175,,,16423.83983,16426.50549
78,8181.132439,8181.132439,10852.26112,10909.84087,10980,11040,11040,11164.94641,12289.66314,12312.99449,13500,13500,13500,,,16380,16423.83983,,,16425.06964,16428.17115
79,8238.475472,8238.475472,10857.14822,10922.82809,10980,11040,11040,11164.94641,12312.99449,12323.80678,13500,13500,13500,,,16380,16425.06964,,,16426.838,16429.62804
80,8314.654112,8314.654112,10903.34748,10963.85541,10980,11040,11040,11164.94641,12323.80678,12342.65233,13500,13500,13500,,,16380,16426.838,,,16428.27795,16430.74632
81,8334.387769,8334.387769,10909.84087,10972.42282,10980,11040,11040,11164.94641,12342.65233,12358.64016,13500,13500,13500,,,16380,16428.27795,,,16429.86673,16432.10101
82,8530.794914,8530.794914,10922.82809,10975.12393,10980,11040,11040,11164.94641,12358.64016,12369.38423,13500,13500,13500,,,16380,16429.86673,,,16430.88781,16433.55315
83,8594.275977,8594.275977,10963.85541,12045.74357,12420,12480,12480,12591.26948,13440,13455.57469,13500,13500,13500,,,16380,16430.88781,,,16432.42936,16434.65862
84,8601.134152,8601.134152,10972.42282,12058.33175,12420,12480,12480,12591.26948,13484.67546,13503.90167,16740,,,16740,16740,,,19620,20700,20701.604,20701.604
85,8608.479611,8608.479611,10975.12393,12057.9378,12420,12480,12480,12591.26948,13455.57469,13484.67546,13500,13500,13500,,,16380,16432.42936,,,16434.20896,16436.05667
86,8667.588965,8667.588965,12045.74357,12106.03336,12420,12480,12480,12591.26948,13503.90167,13529.37938,16740,,,16740,16740,,,19620,20701.604,20703.02695,20703.10093
87,8670.383993,8670.383993,12057.9378,12126.39779,12420,12480,12480,12591.26948,13544.98347,13574.2991,16740,,,16740,16740,,,19620,20704.9129,20706.61986,20706.98049
88,8905.683236,8905.683236,12058.33175,12122.84905,12420,12480,12480,12591.26948,13529.37938,13544.98347,16740,,,16740,16740,,,19620,20703.02695,20704.9129,20705.06657
89,8922.048319,8922.048319,12106.03336,12175.5241,12420,12480,12480,12591.26948,13574.2991,13596.24718,16740,,,16740,16740,,,19620,20706.61986,20708.53893,20708.53893
90,8981.977551,8981.977551,12122.84905,12186.33427,12420,12480,12480,12591.26948,13596.24718,13610.11539,16740,,,16740,16740,,,19620,20708.53893,20710.18535,20710.24815
91,9227.324215,9227.324215,12126.39779,12188.09555,12420,12480,12480,12591.26948,13610.11539,13634.29229,16740,,,16740,16740,,,19620,20710.18535,20711.71349,20711.97277
92,9439.295655,9439.295655,12175.5241,12246.80452,12420,12480,12480,12591.26948,13634.29229,13663.1477,16740,,,16740,16740,,,19620,20711.71349,20713.67659,20713.67659
93,9634.674929,9634.674929,12186.33427,12248.06013,12420,12480,12480,12591.26948,13663.1477,13684.04469,16740,,,16740,16740,,,19620,20713.67659,20715.20672,20715.20672
94,9769.072141,9769.072141,12188.09555,12256.27873,12420,12480,12480,12591.26948,13684.04469,13708.26283,16740,,,16740,16740,,,19620,20715.20672,20717.0828,20717.0828
95,9776.270953,9776.270953,12246.80452,12303.13685,12420,12480,12480,12591.26948,13708.26283,13728.99357,16740,,,16740,16740,,,19620,20717.0828,20718.24319,20718.87208
96,10309.34166,10309.34166,12248.06013,12310.90197,12420,12480,12480,12591.26948,13728.99357,13758.52598,16740,,,16740,16740,,,19620,20718.24319,20719.84901,20720.73095
97,10685.40555,10685.40555,12256.27873,12317.02634,12420,12480,12480,12591.26948,13758.52598,13781.78045,16740,,,16740,16740,,,19620,20719.84901,20721.30732,20722.64694
98,10721.92266,10721.92266,12303.13685,12366.33327,12420,12480,12480,12591.26948,13781.78045,13799.81615,16740,,,16740,16740,,,19620,20721.30732,20722.93579,20724.52158
99,10731.19639,10731.19639,12310.90197,12367.41857,12420,12480,12480,12591.26948,13799.81615,13815.62577,16740,,,16740,16740,,,19620,20722.93579,20724.10566,20726.44044
100,10819.23756,10819.23756,12317.02634,12376.2868,12420,12480,12480,12591.26948,13815.62577,13829.707,16740,,,16740,16740,,,19620,20724.10566,20725.44868,20727.51548
101,10846.44516,10846.44516,12366.33327,13453.94479,13860,13920,13920,14035.07846,14937.18503,14953.91663,16740,,,16740,16740,,,19620,20728.76605,20729.8965,20731.97325
102,10889.44768,10889.44768,12367.41857,13448.22715,13860,13920,13920,14035.07846,14880,14907.76672,16740,,,16740,16740,,,19620,20725.44868,20727.30311,20728.69628
103,11130.74968,11130.74968,12376.2868,13451.99747,13860,13920,13920,14035.07846,14907.76672,14937.18503,16740,,,16740,16740,,,19620,20727.30311,20728.76605,20730.52857
104,11170.63374,11170.63374,13448.22715,13512.26838,13860,13920,13920,14035.07846,14996.10187,15010.86999,16740,,,16740,16740,,,19620,20732.7472,20733.77668,20736.25954
105,11192.62701,11192.62701,13451.99747,13508.53499,13860,13920,13920,14035.07846,14972.16403,14996.10187,16740,,,16740,16740,,,19620,20731.57625,20732.7472,20735.11591
106,11316.52584,11316.52584,13453.94479,13506.65951,13860,13920,13920,14035.07846,14953.91663,14972.16403,16740,,,16740,16740,,,19620,20729.8965,20731.57625,20733.21183
107,11355.12905,11355.12905,13506.65951,13578.87016,13860,13920,13920,14035.07846,15056.96346,15079.69018,16740,,,16740,16740,,,19620,20737.24374,20738.69218,20740.53195
108,11393.34331,11393.34331,13508.53499,13569.67601,13860,13920,13920,14035.07846,15010.86999,15035.78664,16740,,,16740,16740,,,19620,20733.77668,20735.75593,20737.5706
109,11443.62842,11443.62842,13512.26838,13572.88665,13860,13920,13920,14035.07846,15035.78664,15056.96346,16740,,,16740,16740,,,19620,20735.75593,20737.24374,20738.86408
110,11581.79342,11581.79342,13569.67601,13633.85477,13860,13920,13920,14035.07846,15099.71736,15120.52962,16740,,,16740,16740,,,19620,20740.37992,20741.42942,20743.73303
111,11687.56762,11687.56762,13572.88665,13626.40431,13860,13920,13920,14035.07846,15079.69018,15099.71736,16740,,,16740,16740,,,19620,20738.69218,20740.37992,20742.31111
112,11702.40305,11702.40305,13578.87016,13646.56913,13860,13920,13920,14035.07846,15120.52962,15134.32301,16740,,,16740,16740,,,19620,20741.42942,20743.28727,20745.50007
113,11788.01976,11788.01976,13626.40431,13678.20008,13860,13920,13920,14035.07846,15134.32301,15151.50859,16740,,,16740,16740,,,19620,20743.28727,20744.30017,20747.39659
114,11855.82512,11855.82512,13633.85477,13690.59658,13860,13920,13920,14035.07846,15151.50859,15169.12811,16740,,,16740,16740,,,19620,20744.30017,20745.48198,20748.94628
115,12038.40928,12038.40928,13646.56913,13706.33796,13860,13920,13920,14035.07846,15169.12811,15186.4822,16740,,,16740,16740,,,19620,20745.48198,20746.8637,20749.97379
116,12147.87095,12147.87095,13678.20008,13737.45922,13860,13920,13920,14035.07846,15186.4822,15216.33472,16740,,,16740,16740,,,19620,20746.8637,20748.20662,20751.61445
117,12211.41178,12211.41178,13690.59658,13746.32549,13860,13920,13920,14035.07846,15216.33472,15232.81192,16740,,,16740,16740,,,19620,20748.20662,20749.3379,20753.5125
118,12310.48675,12310.48675,13706.33796,13761.46161,13860,13920,13920,14035.07846,15232.81192,15243.09978,16740,,,16740,16740,,,19620,20749.3379,20750.44291,20755.26364
119,12426.20462,12426.20462,13737.45922,13810.10365,13860,13920,13920,14035.07846,15243.09978,15270.9991,16740,,,16740,16740,,,19620,20750.44291,20752.42812,20756.39907
120,12428.89514,12428.89514,13746.32549,13817.12966,13860,13920,13920,14035.07846,15270.9991,16320.35698,16740,,,16740,16740,,,19620,20752.42812,20754.38117,20757.74172
121,12483.96618,12483.96618,13761.46161,13821.73688,13860,13920,13920,14035.07846,16320.35698,16342.06573,16740,,,16740,16740,,,19620,20754.38117,20755.80299,20759.25779
122,12596.07586,12596.07586,13810.10365,14885.99979,15300,15360,15360,15465.97773,16342.06573,16366.07805,16740,,,16740,16740,,,19620,20755.80299,20756.94205,20761.11875
123,12599.08466,12599.08466,13817.12966,14908.8576,15300,15360,15360,15465.97773,16385.64819,16414.67708,16740,,,16740,16740,,,19620,20758.9135,20760.42364,20763.33434
124,12866.29613,12866.29613,13821.73688,14903.1835,15300,15360,15360,15465.97773,16366.07805,16385.64819,16740,,,16740,16740,,,19620,20756.94205,20758.9135,20762.29922
125,13062.76942,13062.76942,14885.99979,14940.06535,15300,15360,15360,15465.97773,16414.67708,16431.69645,16740,,,16740,16740,,,19620,20760.42364,20761.48976,20764.58555
126,13112.96871,13112.96871,14903.1835,14961.87377,15300,15360,15360,15465.97773,16431.69645,16448.89505,16740,,,16740,16740,,,19620,20761.48976,20762.79184,20766.16875
127,13129.93632,13129.93632,14908.8576,14973.82538,15300,15360,15360,15465.97773,16448.89505,16476.84002,16740,,,16740,16740,,,19620,20762.79184,20764.52345,20767.60645
128,13169.33653,13169.33653,14940.06535,14997.52641,15300,15360,15360,15465.97773,16476.84002,16496.3466,16740,,,16740,16740,,,19620,20764.52345,20765.74612,20769.22298
129,13216.22919,13216.22919,14961.87377,15017.34816,15300,15360,15360,15465.97773,16496.3466,16510.70586,16740,,,16740,16740,,,19620,20765.74612,20766.866,20771.18474
130,13253.15284,13253.15284,14973.82538,15038.03919,15300,15360,15360,15465.97773,16510.70586,16529.02918,16740,,,16740,16740,,,19620,20766.866,20768.55576,20772.97398
131,13350.48,13350.48,14997.52641,15059.97272,15300,15360,15360,15465.97773,16529.02918,16543.06388,16740,,,16740,16740,,,19620,20768.55576,20770.1355,20774.88695
132,13358.53946,13358.53946,15017.34816,15079.93886,15300,15360,15360,15465.97773,16543.06388,16557.04901,16740,,,16740,16740,,,19620,20770.1355,20771.72486,20775.99899
133,13661.69773,13661.69773,15038.03919,15098.93001,15300,15360,15360,15465.97773,16557.04901,16572.44665,16740,,,16740,16740,,,19620,20771.72486,20773.19401,20777.50178
134,13850.10188,13850.10188,15059.97272,15120.53299,15300,15360,15360,15465.97773,16572.44665,16601.67039,16740,,,16740,16740,,,19620,20773.19401,20774.63799,20778.65242
135,13897.42631,13897.42631,15079.93886,15141.71606,15300,15360,15360,15465.97773,16601.67039,16631.15211,16740,,,16740,16740,,,19620,20774.63799,20776.17175,20780.34786
136,13911.71851,13911.71851,15098.93001,15172.14142,15300,15360,15360,15465.97773,16631.15211,16649.10891,16740,,,16740,16740,,,19620,20776.17175,20778.16322,20781.72127
137,13999.38603,13999.38603,15120.53299,15178.09847,15300,15360,15360,15465.97773,16649.10891,16668.106,16740,,,16740,16740,,,19620,20778.16322,20779.39216,20783.63438
138,14070.02343,14070.02343,15141.71606,15211.72316,15300,15360,15360,15465.97773,16668.106,16684.32562,16740,,,16740,16740,,,19620,20779.39216,20781.32569,20785.14588
139,14240.29984,14240.29984,15172.14142,15228.38433,15300,15360,15360,15465.97773,16684.32562,16705.24469,16740,,,16740,16740,,,19620,20781.32569,20782.48158,20786.15219
140,14285.50594,14285.50594,15178.09847,15240.59111,15300,15360,15360,15465.97773,16705.24469,16720.0022,16740,,,16740,16740,,,19620,20782.48158,20784.06442,20787.4125
141,14321.11582,14321.11582,15211.72316,15274.96172,15300,15360,15360,15465.97773,16720.0022,20647.69405,23580,23580,23580,,,26460,26460,,,26461.63112,26461.63112
142,14326.75619,14326.75619,15228.38433,15288.14206,15300,15360,15360,15465.97773,20647.69405,20663.94863,23580,23580,23580,,,26460,26461.63112,,,26463.01197,26463.01197
143,14345.76649,14345.76649,15240.59111,16323.72872,16740,16800,16800,16911.67714,20663.94863,20693.37576,23580,23580,23580,,,26460,26463.01197,,,26464.63673,26464.63673
144,14350.15433,14350.15433,15274.96172,16354.14333,16740,16800,16800,16911.67714,20693.37576,20719.97665,23580,23580,23580,,,26460,26464.63673,,,26465.97393,26466.36172
145,14397.06728,14397.06728,15288.14206,16372.50653,16740,16800,16800,16911.67714,20719.97665,20731.58411,23580,23580,23580,,,26460,26465.97393,,,26467.6723,26467.85869
146,14501.3323,14501.3323,16323.72872,16383.97767,16740,16800,16800,16911.67714,20731.58411,20741.8286,23580,23580,23580,,,26460,26467.6723,,,26469.09205,26469.36253
147,14545.03799,14545.03799,16354.14333,16414.91998,16740,16800,16800,16911.67714,20741.8286,20767.85428,23580,23580,23580,,,26460,26469.09205,,,26470.55257,26470.55257
148,14654.77349,14654.77349,16372.50653,16432.02085,16740,16800,16800,16911.67714,20767.85428,20783.64213,23580,23580,23580,,,26460,26470.55257,,,26471.91466,26472.02472
149,14681.37365,14681.37365,16383.97767,16441.90318,16740,16800,16800,16911.67714,20783.64213,20796.90153,23580,23580,23580,,,26460,26471.91466,,,26473.16591,26473.9814
150,14732.90653,14732.90653,16414.91998,16473.83446,16740,16800,16800,16911.67714,20796.90153,20817.72191,23580,23580,23580,,,26460,26473.16591,,,26474.48378,26475.05482
151,14750.80148,14750.80148,16432.02085,16494.40329,16740,16800,16800,16911.67714,20817.72191,20846.86033,23580,23580,23580,,,26460,26474.48378,,,26476.05924,26476.56467
152,14833.0122,14833.0122,16441.90318,16509.12536,16740,16800,16800,16911.67714,20846.86033,20862.64002,23580,23580,23580,,,26460,26476.05924,,,26477.89793,26477.89793
153,14870.87016,14870.87016,16473.83446,16527.19382,16740,16800,16800,16911.67714,20862.64002,20884.30805,23580,23580,23580,,,26460,26477.89793,,,26478.94307,26479.21476
154,15022.95954,15022.95954,16494.40329,16561.8726,16740,16800,16800,16911.67714,20884.30805,20900.96144,23580,23580,23580,,,26460,26478.94307,,,26480.79184,26480.90273
155,15093.55086,15093.55086,16509.12536,16571.44842,16740,16800,16800,16911.67714,20900.96144,20915.9292,23580,23580,23580,,,26460,26480.79184,,,26482.36329,26482.36329
156,15160.75625,15160.75625,16527.19382,16584.21319,16740,16800,16800,16911.67714,20915.9292,20942.75107,23580,23580,23580,,,26460,26482.36329,,,26483.56038,26483.56038
157,15401.02719,15401.02719,16561.8726,16616.44967,16740,16800,16800,16911.67714,20942.75107,20971.97856,23580,23580,23580,,,26460,26483.56038,,,26484.64417,26485.23051
158,15587.30917,15587.30917,16571.44842,16624.90124,16740,16800,16800,16911.67714,20971.97856,20982.52784,23580,23580,23580,,,26460,26484.64417,,,26485.69186,26486.52371
159,16002.35,16002.35,16584.21319,16644.93709,16740,16800,16800,16911.67714,20982.52784,20999.24505,23580,23580,23580,,,26460,26485.69186,,,26487.14838,26488.4553
160,16025.5167,16025.5167,16616.44967,16676.27651,16740,16800,16800,16911.67714,20999.24505,21015.05103,23580,23580,23580,,,26460,26487.14838,,,26488.53464,26489.59686
