URN,Crime.committed,Call.to.police,CSI.visit.starts,CSI.vist.ends,Data.input.begins,Data.input.ends,Van.picks.up.sample,Sample.arrives.at.lab,Sample.prep.begins,Sample.prep.ends,Enter.collect,Exit.Weds.collect,Enter.Weds.DNA.machine,Exit.Friday.collection,Enter.Friday.DNA.machine,Exit.Weds.DNA.machine,Enter.validation.process,Exit.Friday.DNA.machine,Enter.validation.process2,Exit.validation,Enter.ID.database
21,1722.428777,1722.428777,2059.499951,,,2137.910782,2139.430881,2229.943417,2286.390142,,,2305.961591,2365.538384,,,2485.538384,2544.127298,,,2561.956441,2561.956441
22,1774.945609,1774.945609,2066.371376,,,2140.157953,2229.943417,2331.409089,2331.409089,,,2347.958386,2365.538384,,,2485.538384,2575.816637,,,2588.354427,2588.354427
23,1847.116983,1847.116983,2066.618152,,,2138.742462,2139.430881,2229.943417,2305.961591,,,2325.21549,2365.538384,,,2485.538384,2561.956441,,,2575.816637,2575.816637
24,1938.728222,1938.728222,2112.117649,,,2188.284077,2229.943417,2331.409089,2347.958386,,,2365.538384,2365.538384,,,2485.538384,2588.354427,,,2604.452828,2604.452828
25,1951.570132,1951.570132,2137.910782,,,2212.98089,2229.943417,2331.409089,2365.538384,,,2382.980109,3672.893006,,,3792.893006,3792.893006,,,3807.962868,3807.962868
26,2008.288716,2008.288716,2138.742462,,,2221.718009,2229.943417,2331.409089,2399.220077,,,2417.891734,3672.893006,,,3792.893006,3827.757948,,,3843.148052,3843.148052
27,2089.323839,2089.323839,2140.157953,,,2215.555979,2229.943417,2331.409089,2382.980109,,,2399.220077,3672.893006,,,3792.893006,3807.962868,,,3827.757948,3827.757948
28,2244.19158,2244.19158,2244.19158,,,2324.410152,2331.409089,3404.92034,3404.92034,,,3424.164989,3672.893006,,,3792.893006,3843.148052,,,3862.00495,3862.00495
29,2460.006729,2460.006729,3360,,,3434.363837,3520.910531,3622.668393,3640.125246,,,3656.277831,3672.893006,,,3792.893006,3895.549329,,,3907.664204,3907.664204
30,2844.013132,2844.013132,3360,,,3440.901969,3520.910531,3622.668393,3656.277831,,,3672.893006,3672.893006,,,3792.893006,3907.664204,,,3919.2768,3919.2768
31,3061.648059,3061.648059,3360,,,3431.503654,3520.910531,3622.668393,3622.668393,,,3640.125246,3672.893006,,,3792.893006,3876.389022,,,3895.549329,3895.549329
32,3101.31307,3101.31307,3360,,,3430.679077,3430.679077,3520.910531,3520.910531,,,3537.403641,3672.893006,,,3792.893006,3862.00495,,,3876.389022,3876.389022
33,3143.427632,3143.427632,3430.679077,,,3502.027512,3520.910531,3622.668393,3672.893006,,,3690.985194,4849.760347,,,4969.760347,4969.760347,,,4981.775478,4981.775478
34,3293.065309,3293.065309,3431.503654,,,3509.496854,3520.910531,3622.668393,3690.985194,,,3709.754659,4849.760347,,,4969.760347,4981.775478,,,4999.320716,4999.320716
35,3524.809798,3524.809798,3524.809798,,,3590.468442,3622.668393,3684.004585,3709.754659,,,3726.981199,4849.760347,,,4969.760347,4999.320716,,,5009.342407,5009.342407
36,3539.946253,3539.946253,3539.946253,,,3615.176294,3622.668393,3684.004585,3726.981199,,,3746.144642,4849.760347,,,4969.760347,5009.342407,,,5024.569802,5024.569802
37,3551.993877,3551.993877,3551.993877,,,3622.175311,3622.668393,3684.004585,3746.144642,,,3765.990747,4849.760347,,,4969.760347,5024.569802,,,5035.912166,5035.912166
38,3575.77201,3575.77201,3575.77201,,,3650.462842,3684.004585,3759.560567,3765.990747,,,3784.193286,4849.760347,,,4969.760347,5035.912166,,,5050.607776,5050.607776
39,3615.759872,3615.759872,3615.759872,,,3697.87837,3759.560567,4815.839593,4815.839593,,,4831.551855,4849.760347,,,4969.760347,5050.607776,,,5070.192624,5070.192624
40,3628.485296,3628.485296,3628.485296,,,3707.655741,3759.560567,4815.839593,4831.551855,,,4849.760347,4849.760347,,,4969.760347,5070.192624,,,5088.493438,5088.493438
41,3643.014184,3643.014184,3643.014184,,,3716.962359,3759.560567,4815.839593,4849.760347,,,4867.987118,5096.73068,,,5216.73068,5216.73068,,,5230.734172,5230.734172
42,3741.396398,3741.396398,3741.396398,,,3823.236418,4815.839593,4878.771303,4878.771303,,,4895.020467,5096.73068,,,5216.73068,5230.734172,,,5250.234898,5250.234898
43,3776.447361,3776.447361,3776.447361,,,4812.792037,4815.839593,4878.771303,4895.020467,,,4913.513401,5096.73068,,,5216.73068,5250.234898,,,5266.489166,5266.489166
44,3803.774013,3803.774013,3803.774013,,,4832.236822,4878.771303,4979.738733,4979.738733,,,4998.743587,5096.73068,,,5216.73068,5266.489166,,,5277.088718,5277.088718
45,3837.469924,3837.469924,3837.469924,,,4877.8169,4878.771303,4979.738733,5016.193535,,,5033.647272,5096.73068,,,5216.73068,5296.006186,,,5310.48877,5310.48877
46,3950.231595,3950.231595,4800,,,4874.468457,4878.771303,4979.738733,4998.743587,,,5016.193535,5096.73068,,,5216.73068,5277.088718,,,5296.006186,5296.006186
47,4066.289796,4066.289796,4812.792037,,,4895.676272,4979.738733,5057.671051,5057.671051,,,5077.039464,5096.73068,,,5216.73068,5310.48877,,,5330.264947,5330.264947
48,4088.998009,4088.998009,4832.236822,,,4906.221126,4979.738733,5057.671051,5077.039464,,,5096.73068,5096.73068,,,5216.73068,5330.264947,,,5344.300833,5344.300833
49,4202.659587,4202.659587,4874.468457,,,4955.112855,4979.738733,5057.671051,5096.73068,,,5114.386782,5238.383449,,,5358.383449,5358.383449,,,5377.434885,5377.434885
50,4218.591995,4218.591995,4877.8169,,,4958.357568,4979.738733,5057.671051,5114.386782,,,5132.890474,5238.383449,,,5358.383449,5377.434885,,,5396.440603,5396.440603
51,4369.856747,4369.856747,4895.676272,,,4973.083245,4979.738733,5057.671051,5132.890474,,,5148.341883,5238.383449,,,5358.383449,5396.440603,,,5413.5579,5413.5579
52,4420.251721,4420.251721,4906.221126,,,4976.989386,4979.738733,5057.671051,5148.341883,,,5166.300705,5238.383449,,,5358.383449,5413.5579,,,5425.221541,5425.221541
53,4486.029849,4486.029849,4955.112855,,,5034.2402,5057.671051,5163.98325,5182.990587,,,5202.30499,5238.383449,,,5358.383449,5443.497137,,,5456.423632,5456.423632
54,4530.565681,4530.565681,4958.357568,,,5031.008052,5057.671051,5163.98325,5166.300705,,,5182.990587,5238.383449,,,5358.383449,5425.221541,,,5443.497137,5443.497137
55,4709.669864,4709.669864,4973.083245,,,5051.135305,5057.671051,5163.98325,5202.30499,,,5220.834479,5238.383449,,,5358.383449,5456.423632,,,5474.009939,5474.009939
56,4815.379977,4815.379977,4976.989386,,,5055.149048,5057.671051,5163.98325,5220.834479,,,5238.383449,5238.383449,,,5358.383449,5474.009939,,,5491.670428,5491.670428
57,4993.975514,4993.975514,5031.008052,,,5103.944925,5163.98325,5233.0922,5238.383449,,,5254.40855,6415.073106,,,6535.073106,6535.073106,,,6548.222804,6548.222804
58,4999.783817,4999.783817,5034.2402,,,5109.140303,5163.98325,5233.0922,5254.40855,,,5274.250176,6415.073106,,,6535.073106,6548.222804,,,6563.123406,6563.123406
59,5009.891819,5009.891819,5051.135305,,,5121.127935,5163.98325,5233.0922,5274.250176,,,5289.314943,6415.073106,,,6535.073106,6563.123406,,,6574.369724,6574.369724
60,5022.109259,5022.109259,5055.149048,,,5128.826986,5163.98325,5233.0922,5289.314943,,,5307.253925,6415.073106,,,6535.073106,6574.369724,,,6588.135054,6588.135054
61,5041.691786,5041.691786,5103.944925,,,5181.179535,5233.0922,6291.272217,6308.904336,,,6325.510178,6415.073106,,,6535.073106,6605.11999,,,6617.187492,6617.187492
62,5096.039573,5096.039573,5109.140303,,,5180.570703,5233.0922,6291.272217,6291.272217,,,6308.904336,6415.073106,,,6535.073106,6588.135054,,,6605.11999,6605.11999
63,5153.34758,5153.34758,5153.34758,,,5227.525941,5233.0922,6291.272217,6325.510178,,,6345.263353,6415.073106,,,6535.073106,6617.187492,,,6631.399608,6631.399608
64,5174.142394,5174.142394,5174.142394,,,5240.812687,6291.272217,6398.247072,6398.247072,,,6415.073106,6415.073106,,,6535.073106,6631.399608,,,6641.539102,6641.539102
65,5186.840755,5186.840755,5186.840755,,,5262.924447,6291.272217,6398.247072,6415.073106,,,6434.907565,6605.143364,,,6725.143364,6725.143364,,,6741.168337,6741.168337
66,5276.939733,5276.939733,5276.939733,,,6304.511031,6398.247072,6481.408252,6481.408252,,,6500.571164,6605.143364,,,6725.143364,6741.168337,,,6751.498916,6751.498916
67,5355.050966,5355.050966,6240,,,6317.158978,6398.247072,6481.408252,6535.654533,,,6552.10611,6605.143364,,,6725.143364,6779.545362,,,6789.635232,6789.635232
68,5399.718509,5399.718509,6240,,,6309.733979,6398.247072,6481.408252,6519.386327,,,6535.654533,6605.143364,,,6725.143364,6768.424834,,,6779.545362,6779.545362
69,5487.588332,5487.588332,6240,,,6306.340671,6398.247072,6481.408252,6500.571164,,,6519.386327,6605.143364,,,6725.143364,6751.498916,,,6768.424834,6768.424834
70,5694.828841,5694.828841,6304.511031,,,6381.703015,6398.247072,6481.408252,6570.111483,,,6585.551227,6605.143364,,,6725.143364,6806.586977,,,6820.59237,6820.59237
71,5746.197107,5746.197107,6306.340671,,,6380.290971,6398.247072,6481.408252,6552.10611,,,6570.111483,6605.143364,,,6725.143364,6789.635232,,,6806.586977,6806.586977
72,5799.151174,5799.151174,6309.733979,,,6389.911753,6398.247072,6481.408252,6605.143364,,,6624.917991,6745.756442,,,6865.756442,6865.756442,,,6878.283081,6878.283081
73,6043.110969,6043.110969,6317.158978,,,6389.267618,6398.247072,6481.408252,6585.551227,,,6605.143364,6605.143364,,,6725.143364,6820.59237,,,6839.429677,6839.429677
74,6099.558029,6099.558029,6380.290971,,,6462.75818,6481.408252,6556.63499,6657.600486,,,6675.027142,6745.756442,,,6865.756442,6914.720032,,,6924.875258,6924.875258
75,6170.893453,6170.893453,6381.703015,,,6458.650317,6481.408252,6556.63499,6641.546779,,,6657.600486,6745.756442,,,6865.756442,6897.962329,,,6914.720032,6914.720032
76,6200.974065,6200.974065,6389.267618,,,6456.02958,6481.408252,6556.63499,6624.917991,,,6641.546779,6745.756442,,,6865.756442,6878.283081,,,6897.962329,6897.962329
77,6220.033439,6220.033439,6389.911753,,,6466.924512,6481.408252,6556.63499,6675.027142,,,6694.199255,6745.756442,,,6865.756442,6924.875258,,,6941.685456,6941.685456
78,6246.103519,6246.103519,6456.02958,,,6536.852105,6556.63499,6653.225395,6710.946761,,,6728.284681,6745.756442,,,6865.756442,6960.812892,,,6972.766194,6972.766194
79,6247.05215,6247.05215,6458.650317,,,6529.900601,6556.63499,6653.225395,6694.199255,,,6710.946761,6745.756442,,,6865.756442,6941.685456,,,6960.812892,6960.812892
80,6312.655324,6312.655324,6462.75818,,,6537.678074,6556.63499,6653.225395,6728.284681,,,6745.756442,6745.756442,,,6865.756442,6972.766194,,,6987.686409,6987.686409
81,6475.62832,6475.62832,6475.62832,,,6557.939343,6653.225395,10583.64457,10583.64457,,,10602.01687,10884.93291,,,11004.93291,11004.93291,,,11024.57138,11024.57138
82,6548.625307,6548.625307,6548.625307,,,6622.142596,6653.225395,10583.64457,10602.01687,,,10618.91107,10884.93291,,,11004.93291,11024.57138,,,11038.19859,11038.19859
83,6674.568052,6674.568052,6674.568052,,,10587.25344,10587.25344,10706.02392,10706.02392,,,10721.18649,10884.93291,,,11004.93291,11038.19859,,,11051.15185,11051.15185
84,6703.183788,6703.183788,6703.183788,,,10619.20642,10706.02392,10798.36454,10798.36454,,,10817.22687,10884.93291,,,11004.93291,11051.15185,,,11067.12219,11067.12219
85,6752.332075,6752.332075,10560,,,10632.57014,10706.02392,10798.36454,10817.22687,,,10832.94613,10884.93291,,,11004.93291,11067.12219,,,11079.98755,11079.98755
86,6756.689815,6756.689815,10560,,,10639.11096,10706.02392,10798.36454,10832.94613,,,10848.83374,10884.93291,,,11004.93291,11079.98755,,,11098.2535,11098.2535
87,6889.537778,6889.537778,10587.25344,,,10658.22646,10706.02392,10798.36454,10848.83374,,,10866.69698,10884.93291,,,11004.93291,11098.2535,,,11110.03735,11110.03735
88,6914.835078,6914.835078,10619.20642,,,10693.01973,10706.02392,10798.36454,10866.69698,,,10884.93291,10884.93291,,,11004.93291,11110.03735,,,11123.92108,11123.92108
89,6932.090458,6932.090458,10632.57014,,,10713.36387,10798.36454,10911.50593,10929.45532,,,10948.35807,11051.85074,,,11171.85074,11190.9661,,,11203.30175,11203.30175
90,7131.35104,7131.35104,10639.11096,,,10710.94566,10798.36454,10911.50593,10911.50593,,,10929.45532,11051.85074,,,11171.85074,11171.85074,,,11190.9661,11190.9661
91,7143.785624,7143.785624,10658.22646,,,10731.29137,10798.36454,10911.50593,10948.35807,,,10965.88769,11051.85074,,,11171.85074,11203.30175,,,11216.55389,11216.55389
92,7248.734684,7248.734684,10693.01973,,,10764.23514,10798.36454,10911.50593,10965.88769,,,10981.7518,11051.85074,,,11171.85074,11216.55389,,,11228.48545,11228.48545
93,7327.706702,7327.706702,10710.94566,,,10790.33072,10798.36454,10911.50593,11001.03723,,,11016.16533,11051.85074,,,11171.85074,11246.90908,,,11258.81703,11258.81703
94,7382.954665,7382.954665,10713.36387,,,10784.54118,10798.36454,10911.50593,10981.7518,,,11001.03723,11051.85074,,,11171.85074,11228.48545,,,11246.90908,11246.90908
95,7525.75611,7525.75611,10731.29137,,,10805.98298,10911.50593,10997.81036,11016.16533,,,11035.39423,11051.85074,,,11171.85074,11258.81703,,,11273.51339,11273.51339
96,7639.849086,7639.849086,10764.23514,,,10845.24746,10911.50593,10997.81036,11035.39423,,,11051.85074,11051.85074,,,11171.85074,11273.51339,,,11292.71832,11292.71832
97,7836.850541,7836.850541,10784.54118,,,10860.31626,10911.50593,10997.81036,11051.85074,,,11070.74528,12163.68446,,,12283.68446,12283.68446,,,12299.42951,12299.42951
98,7866.811739,7866.811739,10790.33072,,,10867.27461,10911.50593,10997.81036,11070.74528,,,11087.98935,12163.68446,,,12283.68446,12299.42951,,,12316.18447,12316.18447
99,7938.545704,7938.545704,10805.98298,,,10883.8623,10911.50593,10997.81036,11087.98935,,,11107.32483,12163.68446,,,12283.68446,12316.18447,,,12333.64927,12333.64927
100,8055.661668,8055.661668,10845.24746,,,10917.15281,10997.81036,12072.7722,12072.7722,,,12088.26949,12163.68446,,,12283.68446,12333.64927,,,12346.03346,12346.03346
101,8314.681988,8314.681988,10860.31626,,,10931.10653,10997.81036,12072.7722,12088.26949,,,12104.27721,12163.68446,,,12283.68446,12346.03346,,,12357.70982,12357.70982
102,8379.883829,8379.883829,10867.27461,,,10940.44093,10997.81036,12072.7722,12104.27721,,,12123.48429,12163.68446,,,12283.68446,12357.70982,,,12371.04425,12371.04425
103,8398.421531,8398.421531,10883.8623,,,10963.7966,10997.81036,12072.7722,12123.48429,,,12138.87342,12163.68446,,,12283.68446,12371.04425,,,12389.76119,12389.76119
104,8408.58841,8408.58841,10917.15281,,,10997.95707,12072.7722,12145.46146,12145.46146,,,12163.68446,12163.68446,,,12283.68446,12389.76119,,,12408.88098,12408.88098
105,8436.679337,8436.679337,10931.10653,,,11001.07605,12072.7722,12145.46146,12163.68446,,,12181.93154,12307.2847,,,12427.2847,12427.2847,,,12438.51951,12438.51951
106,8708.450562,8708.450562,10940.44093,,,11019.20919,12072.7722,12145.46146,12181.93154,,,12197.00532,12307.2847,,,12427.2847,12438.51951,,,12456.57778,12456.57778
107,8888.900422,8888.900422,10963.7966,,,11038.43051,12072.7722,12145.46146,12197.00532,,,12213.15852,12307.2847,,,12427.2847,12456.57778,,,12471.21839,12471.21839
108,9201.514763,9201.514763,10997.95707,,,12037.46706,12072.7722,12145.46146,12213.15852,,,12232.76017,12307.2847,,,12427.2847,12471.21839,,,12489.71137,12489.71137
109,9205.588284,9205.588284,11001.07605,,,12039.81061,12072.7722,12145.46146,12232.76017,,,12252.71825,12307.2847,,,12427.2847,12489.71137,,,12507.74859,12507.74859
110,9319.621434,9319.621434,11019.20919,,,12057.22757,12072.7722,12145.46146,12252.71825,,,12270.56779,12307.2847,,,12427.2847,12507.74859,,,12525.31144,12525.31144
111,9499.417664,9499.417664,11038.43051,,,12078.29033,12145.46146,12215.13703,12270.56779,,,12287.36284,12307.2847,,,12427.2847,12525.31144,,,12543.99036,12543.99036
112,9541.450805,9541.450805,12037.46706,,,12114.13108,12145.46146,12215.13703,12307.2847,,,12325.87821,12446.45478,,,12566.45478,12566.45478,,,12580.17799,12580.17799
113,9565.758783,9565.758783,12039.81061,,,12113.43987,12145.46146,12215.13703,12287.36284,,,12307.2847,12307.2847,,,12427.2847,12543.99036,,,12560.51593,12560.51593
114,9582.505049,9582.505049,12057.22757,,,12132.42974,12145.46146,12215.13703,12325.87821,,,12344.47411,12446.45478,,,12566.45478,12580.17799,,,12595.37811,12595.37811
115,9596.956855,9596.956855,12078.29033,,,12147.43947,12215.13703,12287.22782,12344.47411,,,12359.83442,12446.45478,,,12566.45478,12595.37811,,,12606.23888,12606.23888
116,9630.862403,9630.862403,12113.43987,,,12190.96595,12215.13703,12287.22782,12376.68642,,,12395.13248,12446.45478,,,12566.45478,12623.4459,,,12638.41224,12638.41224
117,9641.947598,9641.947598,12114.13108,,,12189.09736,12215.13703,12287.22782,12359.83442,,,12376.68642,12446.45478,,,12566.45478,12606.23888,,,12623.4459,12623.4459
118,9662.636564,9662.636564,12132.42974,,,12207.90943,12215.13703,12287.22782,12395.13248,,,12412.4135,12446.45478,,,12566.45478,12638.41224,,,12653.88042,12653.88042
119,10104.83493,10104.83493,12147.43947,,,12224.47507,12287.22782,12392.49924,12412.4135,,,12430.37653,12446.45478,,,12566.45478,12653.88042,,,12670.70884,12670.70884
120,10255.69889,10255.69889,12189.09736,,,12260.43472,12287.22782,12392.49924,12430.37653,,,12446.45478,12446.45478,,,12566.45478,12670.70884,,,12682.71695,12682.71695
121,10336.35257,10336.35257,12190.96595,,,12263.60375,12287.22782,12392.49924,12446.45478,,,12463.73127,13520.25415,,,13640.25415,13640.25415,,,13653.17095,13653.17095
122,10476.2444,10476.2444,12207.90943,,,12276.37352,12287.22782,12392.49924,12463.73127,,,12481.83906,13520.25415,,,13640.25415,13653.17095,,,13663.77095,13663.77095
123,10503.09184,10503.09184,12224.47507,,,12302.62868,12392.49924,12452.62939,12481.83906,,,12498.20252,13520.25415,,,13640.25415,13663.77095,,,13681.42729,13681.42729
124,10514.30733,10514.30733,12260.43472,,,12333.61945,12392.49924,12452.62939,12498.20252,,,12517.08374,13520.25415,,,13640.25415,13681.42729,,,13694.77678,13694.77678
125,10629.49598,10629.49598,12263.60375,,,12335.56021,12392.49924,12452.62939,12517.08374,,,12534.71782,13520.25415,,,13640.25415,13694.77678,,,13707.1964,13707.1964
126,10639.35119,10639.35119,12276.37352,,,12352.46182,12392.49924,12452.62939,12534.71782,,,12553.0216,13520.25415,,,13640.25415,13707.1964,,,13723.22549,13723.22549
127,10705.16923,10705.16923,12302.62868,,,12376.63386,12392.49924,12452.62939,12553.0216,,,12570.87711,13520.25415,,,13640.25415,13723.22549,,,13737.28015,13737.28015
128,10784.7756,10784.7756,12333.61945,,,12418.27839,12452.62939,13503.99376,13520.25415,,,13536.17052,13676.2679,,,13796.2679,13796.2679,,,13807.11976,13807.11976
129,10837.37224,10837.37224,12335.56021,,,12404.68783,12452.62939,13503.99376,13503.99376,,,13520.25415,13520.25415,,,13640.25415,13737.28015,,,13757.27434,13757.27434
130,10929.85454,10929.85454,12352.46182,,,12426.35108,12452.62939,13503.99376,13536.17052,,,13551.77805,13676.2679,,,13796.2679,13807.11976,,,13821.07071,13821.07071
131,10940.0339,10940.0339,12376.63386,,,12446.219,12452.62939,13503.99376,13551.77805,,,13570.41358,13676.2679,,,13796.2679,13821.07071,,,13832.12188,13832.12188
132,10960.3106,10960.3106,12404.68783,,,12479.519,13503.99376,13572.04794,13572.04794,,,13587.51373,13676.2679,,,13796.2679,13832.12188,,,13846.95447,13846.95447
133,11035.52013,11035.52013,12418.27839,,,13458.63701,13503.99376,13572.04794,13587.51373,,,13605.97883,13676.2679,,,13796.2679,13846.95447,,,13865.87735,13865.87735
134,11132.83764,11132.83764,12426.35108,,,13463.22571,13503.99376,13572.04794,13605.97883,,,13621.9143,13676.2679,,,13796.2679,13865.87735,,,13882.57627,13882.57627
135,11266.10019,11266.10019,12446.219,,,13477.12763,13503.99376,13572.04794,13621.9143,,,13639.98876,13676.2679,,,13796.2679,13882.57627,,,13894.32186,13894.32186
136,11304.92563,11304.92563,12479.519,,,13518.24026,13572.04794,13660.22161,13660.22161,,,13676.2679,13676.2679,,,13796.2679,13894.32186,,,13912.35073,13912.35073
137,11722.74701,11722.74701,13458.63701,,,13537.77369,13572.04794,13660.22161,13691.51298,,,13710.47686,13904.58869,,,14024.58869,14042.86977,,,14057.02295,14057.02295
138,11725.25564,11725.25564,13463.22571,,,13537.33963,13572.04794,13660.22161,13676.2679,,,13691.51298,13904.58869,,,14024.58869,14024.58869,,,14042.86977,14042.86977
139,11915.45486,11915.45486,13477.12763,,,13547.08721,13572.04794,13660.22161,13710.47686,,,13728.04208,13904.58869,,,14024.58869,14057.02295,,,14068.25282,14068.25282
140,12103.04972,12103.04972,13518.24026,,,13587.70651,13660.22161,13777.73069,13777.73069,,,13796.50454,13904.58869,,,14024.58869,14068.25282,,,14079.25019,14079.25019
141,12195.58303,12195.58303,13537.33963,,,13610.42804,13660.22161,13777.73069,13814.40748,,,13830.01779,13904.58869,,,14024.58869,14092.52131,,,14104.42316,14104.42316
142,12223.75437,12223.75437,13537.77369,,,13608.94112,13660.22161,13777.73069,13796.50454,,,13814.40748,13904.58869,,,14024.58869,14079.25019,,,14092.52131,14092.52131
143,12270.12605,12270.12605,13547.08721,,,13621.32652,13660.22161,13777.73069,13830.01779,,,13848.88491,13904.58869,,,14024.58869,14104.42316,,,14118.69141,14118.69141
144,12332.18084,12332.18084,13587.70651,,,13668.65158,13777.73069,13887.53558,13887.53558,,,13904.58869,13904.58869,,,14024.58869,14118.69141,,,14137.86928,14137.86928
145,12383.98023,12383.98023,13608.94112,,,13685.799,13777.73069,13887.53558,13904.58869,,,13919.8414,14947.58548,,,15067.58548,15067.58548,,,15084.27077,15084.27077
146,12397.90262,12397.90262,13610.42804,,,13691.88585,13777.73069,13887.53558,13919.8414,,,13937.49009,14947.58548,,,15067.58548,15084.27077,,,15103.64342,15103.64342
147,12473.72663,12473.72663,13621.32652,,,13693.85086,13777.73069,13887.53558,13937.49009,,,13955.60929,14947.58548,,,15067.58548,15103.64342,,,15116.4742,15116.4742
148,12570.61281,12570.61281,13668.65158,,,13742.6832,13777.73069,13887.53558,13955.60929,,,13972.28506,14947.58548,,,15067.58548,15116.4742,,,15130.55271,15130.55271
149,12606.21536,12606.21536,13685.799,,,13756.88622,13777.73069,13887.53558,13972.28506,,,13987.77,14947.58548,,,15067.58548,15130.55271,,,15142.40543,15142.40543
150,12746.93254,12746.93254,13691.88585,,,13774.25536,13777.73069,13887.53558,14003.71274,,,14021.65718,14947.58548,,,15067.58548,15162.05946,,,15174.13372,15174.13372
151,12822.83668,12822.83668,13693.85086,,,13765.29177,13777.73069,13887.53558,13987.77,,,14003.71274,14947.58548,,,15067.58548,15142.40543,,,15162.05946,15162.05946
152,12926.03214,12926.03214,13742.6832,,,13820.69015,13887.53558,14931.55653,14931.55653,,,14947.58548,14947.58548,,,15067.58548,15174.13372,,,15191.68858,15191.68858
153,13072.68937,13072.68937,13756.88622,,,13832.84214,13887.53558,14931.55653,14947.58548,,,14963.23189,15164.09357,,,15284.09357,15284.09357,,,15300.0038,15300.0038
154,13084.0948,13084.0948,13765.29177,,,13840.51898,13887.53558,14931.55653,14963.23189,,,14978.26371,15164.09357,,,15284.09357,15300.0038,,,15315.22843,15315.22843
