URN,Crime.committed,Call.to.police,CSI.visit.starts,CSI.vist.ends,Data.input.begins,Data.input.ends,Van.picks.up.sample,Sample.arrives.at.lab,Sample.prep.begins,Sample.prep.ends,Enter.collect,Exit.Weds.collect,Enter.Weds.DNA.machine,Exit.Friday.collection,Enter.Friday.DNA.machine,Exit.Weds.DNA.machine,Enter.validation.process,Exit.Friday.DNA.machine,Enter.validation.process2,Exit.validation,Enter.ID.database
3144,314118.1731,314118.1731,314193.4472,,,314264.4884,314292.2412,314408.135,314408.135,314425.6333,314425.6333,,,,,314545.6333,314649.3938,,,314661.2187,314661.2187
3145,314133.4403,314133.4403,314264.4884,,,314337.2519,314408.135,314493.6349,314493.6349,314512.9317,315114.9702,,,,,315234.9702,315234.9702,,,315247.9837,315247.9837
3146,314208.9626,314208.9626,314337.2519,,,314409.1227,314493.6349,314596.7797,314596.7797,314612.2266,315114.9702,,,,,315234.9702,315247.9837,,,315260.3441,315260.3441
3147,314284.0297,314284.0297,314409.1227,,,314482.9505,314493.6349,314596.7797,314612.2266,314629.6572,315114.9702,,,,,315234.9702,315260.3441,,,315274.2407,315274.2407
3148,314411.4577,314411.4577,314482.9505,,,314560.2225,314596.7797,314716.6092,314716.6092,314733.6024,315114.9702,,,,,315234.9702,315274.2407,,,315291.2545,315291.2545
3149,314419.8748,314419.8748,314560.2225,,,314641.8347,314716.6092,314779.0892,314779.0892,314795.7537,315114.9702,,,,,315234.9702,315291.2545,,,315310.6807,315310.6807
3150,314496.8125,314496.8125,314641.8347,,,314718.2567,314779.0892,314890.6007,314890.6007,314909.357,315114.9702,,,,,315234.9702,315310.6807,,,315327.0016,315327.0016
3151,314513.2635,314513.2635,314718.2567,,,314787.7053,314890.6007,314999.3826,314999.3826,315015.7504,315114.9702,,,,,315234.9702,315327.0016,,,315337.9911,315337.9911
3152,314875.7548,314875.7548,314875.7548,,,314954.3446,314999.3826,315096.171,315096.171,315114.9702,315114.9702,,,,,315234.9702,315337.9911,,,315355.9366,315355.9366
3153,315128.7305,315128.7305,315128.7305,,,315205.3473,315205.3473,315290.8821,315290.8821,315308.0314,316041.8398,,,,,316161.8398,316161.8398,,,316178.3259,316178.3259
3154,315142.0544,315142.0544,315205.3473,,,315285.8114,315290.8821,315360.943,315360.943,315378.6719,316041.8398,,,,,316161.8398,316178.3259,,,316197.2972,316197.2972
3155,315240.2046,315240.2046,315285.8114,,,315364.0341,315364.0341,315461.8046,315461.8046,315477.1378,316041.8398,,,,,316161.8398,316197.2972,,,316215.0006,316215.0006
3156,315496.4203,315496.4203,315496.4203,,,315568.305,315568.305,315670.5593,315670.5593,315686.5117,316041.8398,,,,,316161.8398,316215.0006,,,316227.3705,316227.3705
3157,315512.8633,315512.8633,315568.305,,,315636.7917,315670.5593,315742.6233,315742.6233,315761.2256,316041.8398,,,,,316161.8398,316227.3705,,,316237.9784,316237.9784
3158,315598.6425,315598.6425,315636.7917,,,315715.7945,315742.6233,315804.2354,315804.2354,315822.9528,316041.8398,,,,,316161.8398,316237.9784,,,316256.18,316256.18
3159,315731.1396,315731.1396,315731.1396,,,315797.3894,315804.2354,315908.8387,315908.8387,315924.1722,316041.8398,,,,,316161.8398,316256.18,,,316266.2581,316266.2581
3160,315831.2903,315831.2903,315831.2903,,,315900.6114,315908.8387,316023.395,316023.395,316041.8398,316041.8398,,,,,316161.8398,316266.2581,,,316277.1917,316277.1917
3161,315833.6576,315833.6576,315900.6114,,,315975.3662,316023.395,316091.4271,316091.4271,316110.9594,316825.8081,,,,,316945.8081,316945.8081,,,316960.5658,316960.5658
3162,315837.0815,315837.0815,315975.3662,,,316050.3792,316091.4271,316204.0214,316204.0214,316219.7805,316825.8081,,,,,316945.8081,316960.5658,,,316975.5788,316975.5788
